{'position': {'x': 2849.614014, 'y': 571.414368, 'z': -3981.205322}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1800.523682, 'y': 302.216949, 'z': -4579.546387}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3168.652832, 'y': 290.463348, 'z': -4319.31543}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3051.9375, 'y': 556.280579, 'z': -3975.282471}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2486.337402, 'y': 263.147461, 'z': -4430.293945}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2960.694092, 'y': 255.353729, 'z': -4557.488281}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3079.579346, 'y': 416.419067, 'z': -4163.810547}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1988.798218, 'y': 298.425751, 'z': -4441.602539}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 19}
{'position': {'x': 1910.90686, 'y': 343.347626, 'z': -4547.324707}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2720.173584, 'y': 317.670959, 'z': -4391.745605}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2500.051025, 'y': 379.062805, 'z': -4132.143066}, 'level_range': {'x': 36.0, 'y': 39.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 19}
{'position': {'x': 2485.487305, 'y': 349.622833, 'z': -4211.895508}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2505.635254, 'y': 357.540527, 'z': -3983.905762}, 'level_range': {'x': 35.0, 'y': 38.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2654.083252, 'y': 449.046448, 'z': -3976.23999}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3081.804688, 'y': 200.551117, 'z': -4672.719727}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3004.245117, 'y': 27.0, 'z': -4813.028809}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 19}
{'position': {'x': 2851.849854, 'y': 617.046387, 'z': -3904.962646}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2609.087158, 'y': 521.356995, 'z': -3771.184814}, 'level_range': {'x': 34.0, 'y': 36.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2925.95166, 'y': 29.81353, 'z': -4837.043457}, 'level_range': {'x': 39.0, 'y': 41.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 19}
{'position': {'x': 2396.772217, 'y': 314.503632, 'z': -3998.633301}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2973.50415, 'y': 221.444077, 'z': -4682.158691}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2628.806152, 'y': 480.266083, 'z': -4103.747559}, 'level_range': {'x': 35.0, 'y': 38.0}, 'biome': 'riverside', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2852.798096, 'y': 614.499695, 'z': -3894.516357}, 'level_range': {'x': 34.0, 'y': 36.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3149.094727, 'y': 325.541382, 'z': -4276.46582}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1952.795776, 'y': 299.115448, 'z': -4406.209961}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 19}
{'position': {'x': 2261.295654, 'y': 291.703064, 'z': -4113.165039}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2144.688477, 'y': 256.095184, 'z': -4071.408203}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2090.385254, 'y': 217.529709, 'z': -4349.177734}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2692.358398, 'y': 359.33606, 'z': -4343.125488}, 'level_range': {'x': 36.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3149.849121, 'y': 492.411285, 'z': -4031.98291}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2933.882568, 'y': 290.42038, 'z': -4466.378418}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2994.242432, 'y': 609.059692, 'z': -3917.804688}, 'level_range': {'x': 34.0, 'y': 36.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2492.691162, 'y': 314.709473, 'z': -3944.959961}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'riverside', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2751.404297, 'y': 251.580612, 'z': -4453.147949}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2356.536133, 'y': 291.834564, 'z': -4106.425781}, 'level_range': {'x': 36.0, 'y': 39.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 19}
{'position': {'x': 2851.744141, 'y': 613.438293, 'z': -3885.441895}, 'level_range': {'x': 34.0, 'y': 36.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3328.706299, 'y': 352.673065, 'z': -4202.890625}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2607.888184, 'y': 303.321747, 'z': -4434.797363}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1883.290039, 'y': 268.887451, 'z': -4647.203125}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2817.814697, 'y': 595.803955, 'z': -3871.668213}, 'level_range': {'x': 34.0, 'y': 36.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2769.42041, 'y': 165.579605, 'z': -4738.821289}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2963.416016, 'y': 316.942505, 'z': -4362.001465}, 'level_range': {'x': 36.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2922.194336, 'y': 197.968857, 'z': -4721.638672}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2898.00415, 'y': 224.146011, 'z': -4614.831055}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2868.398438, 'y': 323.49765, 'z': -4389.5625}, 'level_range': {'x': 36.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2445.504639, 'y': 312.80603, 'z': -3979.525146}, 'level_range': {'x': 35.0, 'y': 38.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 19}
{'position': {'x': 2116.969238, 'y': 210.032333, 'z': -4331.129395}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3289.968506, 'y': 375.097473, 'z': -4164.490234}, 'level_range': {'x': 35.0, 'y': 38.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1927.551758, 'y': 246.541092, 'z': -4235.64502}, 'level_range': {'x': 36.0, 'y': 39.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 19}
{'position': {'x': 2271.262207, 'y': 288.334106, 'z': -4197.690918}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2942.394043, 'y': 27.0, 'z': -4851.999512}, 'level_range': {'x': 39.0, 'y': 41.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 19}
{'position': {'x': 3263.45166, 'y': 467.919098, 'z': -4039.299561}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2681.4104, 'y': 27.0, 'z': -4875.989258}, 'level_range': {'x': 39.0, 'y': 41.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 19}
{'position': {'x': 2457.889648, 'y': 188.879257, 'z': -4510.86084}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2940.854736, 'y': 240.16658, 'z': -4602.634766}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3185.013184, 'y': 277.336761, 'z': -4348.85498}, 'level_range': {'x': 36.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1800.35376, 'y': 317.743134, 'z': -4529.657227}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2559.15332, 'y': 277.312225, 'z': -4463.910156}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1883.020996, 'y': 305.128723, 'z': -4471.243652}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3011.172119, 'y': 414.554993, 'z': -4114.105469}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 19}
{'position': {'x': 2844.053711, 'y': 532.09259, 'z': -4025.435059}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2438.394043, 'y': 379.58493, 'z': -4087.043701}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'riverside', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2937.751221, 'y': 294.493286, 'z': -4447.091797}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2280.090576, 'y': 283.679688, 'z': -4052.900635}, 'level_range': {'x': 36.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2917.063965, 'y': 340.053101, 'z': -4346.312012}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2730.172119, 'y': 147.38652, 'z': -4733.194824}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2728.705566, 'y': 540.653137, 'z': -3932.717773}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2423.435303, 'y': 176.699249, 'z': -4516.702637}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2645.366943, 'y': 131.466217, 'z': -4688.131348}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2313.843994, 'y': 280.398071, 'z': -4048.189941}, 'level_range': {'x': 36.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2893.901855, 'y': 261.702026, 'z': -4547.874512}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2673.820557, 'y': 131.555695, 'z': -4683.137207}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2622.116699, 'y': 157.144455, 'z': -4605.145508}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2801.226807, 'y': 461.821411, 'z': -4179.641113}, 'level_range': {'x': 35.0, 'y': 38.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2457.660889, 'y': 380.399384, 'z': -4165.313477}, 'level_range': {'x': 36.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2425.242676, 'y': 376.989685, 'z': -4122.883301}, 'level_range': {'x': 36.0, 'y': 39.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 19}
{'position': {'x': 2609.637695, 'y': 433.916016, 'z': -3959.847412}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1582.752686, 'y': 27.0, 'z': -4649.497559}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 19}
{'position': {'x': 2196.694824, 'y': 241.126724, 'z': -4004.009766}, 'level_range': {'x': 36.0, 'y': 39.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 19}
{'position': {'x': 3101.905273, 'y': 263.612915, 'z': -4382.8125}, 'level_range': {'x': 36.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2022.94458, 'y': 300.774292, 'z': -4331.537598}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2588.705078, 'y': 311.060059, 'z': -4405.556152}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2366.321777, 'y': 298.504364, 'z': -4225.927734}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2959.067627, 'y': 224.408142, 'z': -4640.204102}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2776.296387, 'y': 567.386292, 'z': -3860.070801}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3275.763916, 'y': 377.590118, 'z': -4160.144043}, 'level_range': {'x': 35.0, 'y': 38.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2121.831055, 'y': 190.397018, 'z': -4399.913574}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3255.097412, 'y': 360.656403, 'z': -4202.70752}, 'level_range': {'x': 35.0, 'y': 38.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1711.46106, 'y': 300.200348, 'z': -4496.996094}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2969.226074, 'y': 359.679352, 'z': -4232.739258}, 'level_range': {'x': 35.0, 'y': 38.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3042.897705, 'y': 293.242462, 'z': -4348.811523}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 19}
{'position': {'x': 2440.519043, 'y': 380.026672, 'z': -3675.047119}, 'level_range': {'x': 34.0, 'y': 36.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1908.147339, 'y': 309.232758, 'z': -4341.120605}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3250.306396, 'y': 369.327301, 'z': -4188.396973}, 'level_range': {'x': 35.0, 'y': 38.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2072.75415, 'y': 197.008408, 'z': -4451.678711}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1846.772949, 'y': 318.977722, 'z': -4538.294434}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3068.43335, 'y': 275.84967, 'z': -4388.088867}, 'level_range': {'x': 36.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3333.41748, 'y': 356.379944, 'z': -4184.912109}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2632.015869, 'y': 338.44458, 'z': -4358.403809}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1730.029663, 'y': 303.031158, 'z': -4505.364746}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2918.240967, 'y': 292.31012, 'z': -4496.62793}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2891.515869, 'y': 220.739349, 'z': -4623.828613}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1784.92688, 'y': 321.114868, 'z': -4507.737793}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2015.512695, 'y': 281.859863, 'z': -4240.345215}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2838.134521, 'y': 484.346863, 'z': -4097.699219}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1864.211426, 'y': 301.788055, 'z': -4416.263184}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'riverside', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1734.780273, 'y': 301.320007, 'z': -4515.938477}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2568.655029, 'y': 282.447906, 'z': -4470.168945}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2654.418457, 'y': 344.870117, 'z': -4371.371094}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2950.89209, 'y': 27.0, 'z': -4832.837891}, 'level_range': {'x': 39.0, 'y': 41.0}, 'biome': 'ocean', 'substance': 'iwa', 'area_no': 19}
{'position': {'x': 1725.539551, 'y': 27.0, 'z': -4660.932129}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 19}
{'position': {'x': 2637.473877, 'y': 482.53894, 'z': -4106.928223}, 'level_range': {'x': 35.0, 'y': 38.0}, 'biome': 'riverside', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2661.708496, 'y': 292.150055, 'z': -4452.722168}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2968.753662, 'y': 80.21563, 'z': -4752.030273}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 19}
{'position': {'x': 2965.853516, 'y': 233.16684, 'z': -4628.960449}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3060.060791, 'y': 27.0, 'z': -4788.49707}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 19}
{'position': {'x': 2736.103516, 'y': 548.339478, 'z': -3902.199219}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2878.966309, 'y': 27.0, 'z': -4853.080078}, 'level_range': {'x': 39.0, 'y': 41.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 19}
{'position': {'x': 2456.110596, 'y': 380.119629, 'z': -4152.20166}, 'level_range': {'x': 36.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2835.065918, 'y': 461.5271, 'z': -4160.550293}, 'level_range': {'x': 35.0, 'y': 38.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3238.269531, 'y': 291.837555, 'z': -4273.307617}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2925.359619, 'y': 347.231689, 'z': -4336.414551}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3019.955322, 'y': 625.510681, 'z': -3867.672363}, 'level_range': {'x': 34.0, 'y': 36.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2661.459717, 'y': 128.359268, 'z': -4663.126953}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2730.502197, 'y': 28.938049, 'z': -4849.852539}, 'level_range': {'x': 39.0, 'y': 41.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 19}
{'position': {'x': 2787.051758, 'y': 501.046417, 'z': -4113.724121}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2799.172119, 'y': 168.463501, 'z': -4713.566406}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2738.933594, 'y': 169.731461, 'z': -4600.880371}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
