{'position': {'x': 1508.432617, 'y': 115.587318, 'z': -1552.456787}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1721.598999, 'y': 152.362839, 'z': -1977.463257}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1904.700439, 'y': 138.209412, 'z': -1617.60791}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1814.358887, 'y': 169.867599, 'z': -1941.625977}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1388.928223, 'y': 108.984924, 'z': -1846.494507}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'town', 'substance': 'tsuchi', 'area_no': 4}
{'position': {'x': 1969.402344, 'y': 132.339722, 'z': -1668.901367}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 1667.238037, 'y': 100.793228, 'z': -1376.090454}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1475.328125, 'y': 125.053108, 'z': -1806.425537}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1548.700562, 'y': 126.653084, 'z': -1846.912476}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1598.32605, 'y': 124.384033, 'z': -1465.752319}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1548.961304, 'y': 202.214493, 'z': -2226.987549}, 'level_range': {'x': 12.0, 'y': 14.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1673.140991, 'y': 126.107834, 'z': -1536.199219}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'olive', 'substance': 'tsuchi', 'area_no': 4}
{'position': {'x': 1438.131592, 'y': 100.472839, 'z': -1405.979858}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1736.253052, 'y': 128.042023, 'z': -1557.249146}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'olive', 'substance': 'tsuchi', 'area_no': 4}
{'position': {'x': 1766.659546, 'y': 94.992363, 'z': -1320.775879}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 1687.100586, 'y': 200.337021, 'z': -2266.935547}, 'level_range': {'x': 12.0, 'y': 14.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 2028.872314, 'y': 149.65242, 'z': -1806.511108}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1602.658081, 'y': 151.212128, 'z': -1886.166992}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1603.554077, 'y': 101.387695, 'z': -1444.365112}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1674.094971, 'y': 148.849365, 'z': -2054.009277}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1391.578735, 'y': 106.114761, 'z': -1750.495239}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'town', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1251.341309, 'y': 124.71212, 'z': -1736.496338}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1706.816528, 'y': 150.249451, 'z': -2028.228516}, 'level_range': {'x': 8.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1422.126465, 'y': 108.992783, 'z': -1821.693359}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'town', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1786.605957, 'y': 151.082626, 'z': -2033.425903}, 'level_range': {'x': 8.0, 'y': 11.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1679.609985, 'y': 101.333893, 'z': -1422.474976}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1541.553101, 'y': 100.201385, 'z': -1438.231445}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 2063.381836, 'y': 144.954803, 'z': -1858.899536}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 1626.87085, 'y': 121.532066, 'z': -1643.108765}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'olive', 'substance': 'tsuchi', 'area_no': 4}
{'position': {'x': 1485.510376, 'y': 106.001778, 'z': -1616.104004}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'town', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1744.996948, 'y': 145.371384, 'z': -1774.180664}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'olive', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1681.849609, 'y': 201.844666, 'z': -2248.962158}, 'level_range': {'x': 12.0, 'y': 14.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1620.53418, 'y': 123.19944, 'z': -1545.580444}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'olive', 'substance': 'tsuchi', 'area_no': 4}
{'position': {'x': 1851.242676, 'y': 136.428589, 'z': -1508.736084}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1744.310791, 'y': 144.997894, 'z': -2084.138184}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 1827.883789, 'y': 94.998238, 'z': -1323.839111}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 1743.497314, 'y': 127.774475, 'z': -1577.292847}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'olive', 'substance': 'tsuchi', 'area_no': 4}
{'position': {'x': 2056.554443, 'y': 95.752029, 'z': -1486.603027}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 1878.325439, 'y': 170.026169, 'z': -1816.170776}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 2009.737427, 'y': 149.639908, 'z': -1786.034546}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1340.459961, 'y': 112.628662, 'z': -1870.992065}, 'level_range': {'x': 8.0, 'y': 11.0}, 'biome': 'town', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1663.720459, 'y': 124.81382, 'z': -1483.37439}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1711.119507, 'y': 150.534546, 'z': -1956.454468}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1572.675537, 'y': 121.859589, 'z': -1930.302612}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1797.92749, 'y': 154.148941, 'z': -2135.358398}, 'level_range': {'x': 10.0, 'y': 13.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1781.464722, 'y': 152.014923, 'z': -2114.937988}, 'level_range': {'x': 9.0, 'y': 13.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1622.473877, 'y': 151.463837, 'z': -1920.981934}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1359.09082, 'y': 108.984924, 'z': -1828.99646}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'town', 'substance': 'tsuchi', 'area_no': 4}
{'position': {'x': 1558.520142, 'y': 101.825943, 'z': -1378.421997}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1884.2229, 'y': 142.386459, 'z': -1594.187256}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1293.643677, 'y': 123.72506, 'z': -1568.243164}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1557.270874, 'y': 127.074242, 'z': -1757.835083}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'olive', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1785.277954, 'y': 170.691437, 'z': -1904.526123}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'ruins', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1799.158325, 'y': 151.254349, 'z': -2027.147949}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 2102.871582, 'y': 144.943558, 'z': -1856.55896}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 1970.721313, 'y': 126.666771, 'z': -1618.641235}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1826.290649, 'y': 148.882095, 'z': -1737.838867}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1388.623535, 'y': 108.984924, 'z': -1806.273804}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'town', 'substance': 'tsuchi', 'area_no': 4}
{'position': {'x': 1611.037109, 'y': 120.504692, 'z': -1680.557739}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'olive', 'substance': 'tsuchi', 'area_no': 4}
{'position': {'x': 1287.077515, 'y': 121.126572, 'z': -1589.570557}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 2071.925049, 'y': 95.752029, 'z': -1787.300171}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 1295.927612, 'y': 112.578918, 'z': -1683.567017}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'olive', 'substance': 'tsuchi', 'area_no': 4}
{'position': {'x': 1823.225098, 'y': 99.424423, 'z': -1393.94165}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1786.611328, 'y': 127.800972, 'z': -1591.740967}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'olive', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1666.240356, 'y': 150.8974, 'z': -1897.844971}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1907.89978, 'y': 117.539932, 'z': -1437.806152}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1711.244751, 'y': 142.443405, 'z': -1760.525879}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'olive', 'substance': 'tsuchi', 'area_no': 4}
{'position': {'x': 1962.305176, 'y': 150.482071, 'z': -1829.160278}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1563.220215, 'y': 114.568649, 'z': -1596.758911}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'olive', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1453.387817, 'y': 111.675171, 'z': -1765.844971}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'olive', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1858.879761, 'y': 151.394196, 'z': -1950.475098}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1702.424316, 'y': 149.695557, 'z': -2108.4729}, 'level_range': {'x': 10.0, 'y': 13.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1730.19458, 'y': 128.376968, 'z': -1523.528198}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'olive', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 2111.254395, 'y': 95.752029, 'z': -1678.323853}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 1865.605835, 'y': 142.553589, 'z': -1613.768677}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1510.620239, 'y': 103.521942, 'z': -1483.135376}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1969.255127, 'y': 150.338776, 'z': -1862.488647}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1915.034424, 'y': 126.198906, 'z': -1705.801392}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1979.016357, 'y': 150.21669, 'z': -1867.463379}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1538.490845, 'y': 102.878799, 'z': -1460.053833}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1381.508545, 'y': 108.984924, 'z': -1835.996582}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'town', 'substance': 'tsuchi', 'area_no': 4}
{'position': {'x': 1707.038574, 'y': 125.78212, 'z': -1494.364746}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1362.175781, 'y': 106.304733, 'z': -1752.88623}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'town', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1967.080566, 'y': 120.015945, 'z': -1653.580933}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1742.445801, 'y': 94.995605, 'z': -1325.499146}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 1401.587402, 'y': 105.963501, 'z': -1609.978394}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'town', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 2125.794434, 'y': 95.752029, 'z': -1753.990112}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 1899.247314, 'y': 149.772552, 'z': -1914.666016}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1813.064331, 'y': 170.167786, 'z': -1862.032959}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1707.75415, 'y': 125.855438, 'z': -1494.755493}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1192.950928, 'y': 125.890694, 'z': -1672.339844}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1565.522705, 'y': 126.466858, 'z': -1821.240479}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1794.128052, 'y': 172.656311, 'z': -1832.598877}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 2036.324585, 'y': 119.314476, 'z': -1656.888916}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 2147.226074, 'y': 95.752029, 'z': -1819.012939}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 1578.495728, 'y': 101.88813, 'z': -1390.044434}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1718.046875, 'y': 199.801315, 'z': -2216.376465}, 'level_range': {'x': 12.0, 'y': 14.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1723.965332, 'y': 124.20768, 'z': -1481.565063}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1443.916626, 'y': 111.403229, 'z': -1857.522461}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'town', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1526.015991, 'y': 117.321121, 'z': -1562.182007}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'olive', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1904.115112, 'y': 125.55162, 'z': -1682.259155}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1928.470337, 'y': 126.090904, 'z': -1505.066284}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1787.008789, 'y': 172.320023, 'z': -1834.255981}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1487.841309, 'y': 120.467827, 'z': -1505.34021}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1895.634033, 'y': 95.073257, 'z': -1337.663818}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 1386.168091, 'y': 108.863678, 'z': -1768.345215}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1955.88269, 'y': 132.199829, 'z': -1671.59729}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'tsuchi', 'area_no': 4}
{'position': {'x': 1965.859253, 'y': 149.418091, 'z': -1784.050171}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1715.767822, 'y': 127.856888, 'z': -1574.908691}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'olive', 'substance': 'tsuchi', 'area_no': 4}
{'position': {'x': 1749.380859, 'y': 170.542633, 'z': -1930.467041}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'ruins', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1710.016724, 'y': 150.942047, 'z': -2052.787598}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1763.95459, 'y': 100.226326, 'z': -1334.547241}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 1987.574585, 'y': 149.897141, 'z': -1809.912231}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1338.106567, 'y': 109.214226, 'z': -1805.836914}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'town', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1568.433228, 'y': 101.56752, 'z': -1475.696045}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1755.878906, 'y': 125.425476, 'z': -1469.619995}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1724.802246, 'y': 126.360069, 'z': -1679.608032}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'olive', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1672.86084, 'y': 101.20121, 'z': -1384.715576}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 2075.74707, 'y': 95.752029, 'z': -1773.129028}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 1806.261597, 'y': 99.131897, 'z': -1374.175781}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1619.334229, 'y': 127.299156, 'z': -1709.727295}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'olive', 'substance': 'tsuchi', 'area_no': 4}
{'position': {'x': 1657.819458, 'y': 200.605835, 'z': -2293.837158}, 'level_range': {'x': 12.0, 'y': 14.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1604.423096, 'y': 129.790771, 'z': -1728.011841}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'olive', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1254.589478, 'y': 124.423172, 'z': -1616.702148}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1605.733276, 'y': 101.219009, 'z': -1395.77063}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1520.805054, 'y': 103.535713, 'z': -1483.255127}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1813.489258, 'y': 170.481934, 'z': -1924.807007}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'ruins', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 2018.703247, 'y': 144.941895, 'z': -1850.601807}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 1825.184448, 'y': 94.996452, 'z': -1323.091431}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 1534.802612, 'y': 124.646667, 'z': -1911.194092}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
