{'position': {'x': 3294.340332, 'y': 220.939468, 'z': -4468.149414}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3815.191162, 'y': 225.193558, 'z': -4154.092285}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3203.431396, 'y': 272.822174, 'z': -4364.666504}, 'level_range': {'x': 48.0, 'y': 52.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3882.915771, 'y': 204.338638, 'z': -3983.962891}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3328.799805, 'y': 27.0, 'z': -4779.441406}, 'level_range': {'x': 51.0, 'y': 53.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 21}
{'position': {'x': 3101.578613, 'y': 164.364868, 'z': -4614.268555}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'riverside', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3386.09375, 'y': 294.393555, 'z': -4249.833984}, 'level_range': {'x': 48.0, 'y': 52.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3837.208252, 'y': 208.482727, 'z': -4071.751709}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3623.322754, 'y': 285.380524, 'z': -3988.643066}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3369.80127, 'y': 32.677792, 'z': -4708.096191}, 'level_range': {'x': 51.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 4132.772461, 'y': 27.0, 'z': -4123.610352}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'ocean', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3333.088379, 'y': 48.743649, 'z': -4658.961426}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3471.57251, 'y': 200.143158, 'z': -3559.894043}, 'level_range': {'x': 47.0, 'y': 51.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3213.777588, 'y': 249.405029, 'z': -4447.819336}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3357.748047, 'y': 35.108189, 'z': -4707.963867}, 'level_range': {'x': 51.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 4012.962891, 'y': 313.170715, 'z': -3871.462158}, 'level_range': {'x': 46.0, 'y': 50.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3437.310303, 'y': 29.34782, 'z': -4601.685547}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 21}
{'position': {'x': 3781.915771, 'y': 250.555466, 'z': -3925.020752}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3158.315674, 'y': 127.16349, 'z': -4649.981934}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3662.058105, 'y': 250.94519, 'z': -3738.0}, 'level_range': {'x': 48.0, 'y': 52.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3743.281738, 'y': 248.597122, 'z': -4156.52832}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3660.905273, 'y': 290.010345, 'z': -4087.093018}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3908.762695, 'y': 248.775009, 'z': -3922.611816}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 4143.751953, 'y': 250.473053, 'z': -3915.455566}, 'level_range': {'x': 46.0, 'y': 49.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3157.051025, 'y': 260.141754, 'z': -4386.85498}, 'level_range': {'x': 48.0, 'y': 52.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 4040.518555, 'y': 199.993896, 'z': -4114.478516}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'lake', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3772.98999, 'y': 241.264038, 'z': -4122.366699}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3589.512695, 'y': 308.860992, 'z': -4062.545898}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 4122.641602, 'y': 199.51001, 'z': -4057.297363}, 'level_range': {'x': 48.0, 'y': 52.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3495.580078, 'y': 256.286102, 'z': -4271.83252}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3233.506348, 'y': 248.432861, 'z': -4424.567871}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3832.079102, 'y': 205.503433, 'z': -4011.600586}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3812.299805, 'y': 225.858597, 'z': -4083.007813}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3344.82251, 'y': 242.18367, 'z': -4347.23584}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3985.410645, 'y': 199.993896, 'z': -4122.980957}, 'level_range': {'x': 51.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3388.262695, 'y': 38.590271, 'z': -4600.554199}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3361.189209, 'y': 39.760262, 'z': -4680.129395}, 'level_range': {'x': 51.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 4106.885742, 'y': 250.534088, 'z': -3872.079346}, 'level_range': {'x': 46.0, 'y': 49.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3255.18335, 'y': 27.0, 'z': -4782.996582}, 'level_range': {'x': 51.0, 'y': 53.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 21}
{'position': {'x': 3511.141113, 'y': 229.574249, 'z': -4312.075684}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3371.813232, 'y': 255.851135, 'z': -4300.021484}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 4128.568359, 'y': 250.474701, 'z': -3882.04834}, 'level_range': {'x': 46.0, 'y': 49.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3910.210449, 'y': 210.13884, 'z': -4022.373779}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3705.147705, 'y': 278.579315, 'z': -4044.407471}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3457.477783, 'y': 27.0, 'z': -4460.432129}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 21}
{'position': {'x': 3890.361816, 'y': 200.494766, 'z': -4086.487305}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3876.166504, 'y': 213.270477, 'z': -4010.858154}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3502.2146, 'y': 285.339844, 'z': -3773.622559}, 'level_range': {'x': 48.0, 'y': 51.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3637.891846, 'y': 291.586823, 'z': -4122.487305}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3588.647461, 'y': 250.076294, 'z': -3853.108398}, 'level_range': {'x': 48.0, 'y': 52.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3562.302979, 'y': 255.307816, 'z': -3739.295166}, 'level_range': {'x': 48.0, 'y': 52.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3497.782471, 'y': 224.751221, 'z': -4315.889648}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3639.120361, 'y': 255.925751, 'z': -3940.310791}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3398.162598, 'y': 37.493561, 'z': -4590.427734}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'suna_sabaku', 'area_no': 21}
{'position': {'x': 3886.520996, 'y': 211.506317, 'z': -4001.647461}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3505.110352, 'y': 252.053787, 'z': -4273.037109}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3613.557373, 'y': 287.859222, 'z': -4000.600342}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3915.028809, 'y': 249.919403, 'z': -3891.740723}, 'level_range': {'x': 48.0, 'y': 52.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3929.318115, 'y': 202.795456, 'z': -4089.796875}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3877.95459, 'y': 213.164154, 'z': -4010.531006}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3463.061035, 'y': 27.0, 'z': -4599.249023}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 21}
{'position': {'x': 3374.388916, 'y': 52.965775, 'z': -4537.97998}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 4036.237549, 'y': 199.51001, 'z': -3979.581055}, 'level_range': {'x': 48.0, 'y': 51.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3713.710938, 'y': 264.556366, 'z': -4118.05957}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3786.125732, 'y': 199.993896, 'z': -3994.476807}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3971.8125, 'y': 205.370468, 'z': -4012.732178}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3332.977051, 'y': 52.525826, 'z': -4601.041504}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3683.090332, 'y': 298.670715, 'z': -4048.89209}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3637.191162, 'y': 304.056183, 'z': -4035.861084}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3660.169678, 'y': 250.157776, 'z': -3858.739502}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3379.510254, 'y': 27.0, 'z': -4752.342773}, 'level_range': {'x': 51.0, 'y': 53.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 21}
{'position': {'x': 3310.204102, 'y': 297.943542, 'z': -4285.562012}, 'level_range': {'x': 48.0, 'y': 52.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3473.18457, 'y': 200.272522, 'z': -3544.071777}, 'level_range': {'x': 47.0, 'y': 50.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3678.226807, 'y': 298.493713, 'z': -4062.355225}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3089.31665, 'y': 213.577911, 'z': -4498.803223}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3740.438965, 'y': 250.091812, 'z': -4152.87793}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3130.298828, 'y': 139.919525, 'z': -4659.355957}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3558.54248, 'y': 250.197433, 'z': -3664.470215}, 'level_range': {'x': 48.0, 'y': 51.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3501.935059, 'y': 347.685944, 'z': -4165.676758}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3826.075928, 'y': 201.588058, 'z': -3993.269287}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3713.016846, 'y': 264.045715, 'z': -4125.888184}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3616.841553, 'y': 248.141678, 'z': -3664.435059}, 'level_range': {'x': 48.0, 'y': 51.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3482.827393, 'y': 220.146622, 'z': -4320.591797}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'snowfield', 'substance': 'tsuchi', 'area_no': 21}
{'position': {'x': 3243.709717, 'y': 82.276184, 'z': -4670.542969}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3188.666504, 'y': 271.899414, 'z': -4364.526855}, 'level_range': {'x': 48.0, 'y': 52.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3716.165527, 'y': 277.483582, 'z': -4079.012451}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3902.666992, 'y': 200.554688, 'z': -4103.494141}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3340.154785, 'y': 46.771767, 'z': -4623.900879}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3484.593262, 'y': 27.0, 'z': -4542.674805}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 21}
{'position': {'x': 3525.680664, 'y': 205.23259, 'z': -3628.916748}, 'level_range': {'x': 48.0, 'y': 51.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3162.131836, 'y': 131.005173, 'z': -4618.072754}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'riverside', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 4130.325684, 'y': 199.993896, 'z': -4001.00708}, 'level_range': {'x': 47.0, 'y': 50.0}, 'biome': 'lake', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 4021.669678, 'y': 199.993896, 'z': -4118.953613}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3131.009521, 'y': 245.028244, 'z': -4430.112793}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3677.954102, 'y': 251.059189, 'z': -3795.546387}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3573.876953, 'y': 203.949677, 'z': -3571.29248}, 'level_range': {'x': 47.0, 'y': 51.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3691.400635, 'y': 250.140198, 'z': -3659.271973}, 'level_range': {'x': 47.0, 'y': 51.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3675.463867, 'y': 251.821564, 'z': -3585.249756}, 'level_range': {'x': 46.0, 'y': 50.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3351.624268, 'y': 48.569714, 'z': -4597.884766}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3384.57666, 'y': 33.774426, 'z': -4660.813477}, 'level_range': {'x': 51.0, 'y': 53.0}, 'biome': 'riverside', 'substance': 'tsuchi', 'area_no': 21}
{'position': {'x': 3045.203369, 'y': 233.731537, 'z': -4470.475098}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3232.386475, 'y': 269.284363, 'z': -4378.248047}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3389.783447, 'y': 160.468536, 'z': -4428.420898}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3307.456787, 'y': 50.733315, 'z': -4725.633301}, 'level_range': {'x': 51.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3262.396484, 'y': 204.43338, 'z': -4482.708984}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3878.950684, 'y': 201.823105, 'z': -3978.171387}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 4119.274414, 'y': 250.474701, 'z': -3883.661377}, 'level_range': {'x': 46.0, 'y': 49.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3855.94873, 'y': 205.042786, 'z': -4048.198242}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3139.707275, 'y': 228.208008, 'z': -4475.260742}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3481.095215, 'y': 27.0, 'z': -4415.450195}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 21}
{'position': {'x': 3679.132813, 'y': 250.045776, 'z': -3906.950195}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3979.032715, 'y': 207.914139, 'z': -4054.864746}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'lake', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3570.446045, 'y': 306.520935, 'z': -4033.656006}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3177.513672, 'y': 264.508972, 'z': -4378.219727}, 'level_range': {'x': 48.0, 'y': 52.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3202.181641, 'y': 251.584091, 'z': -4403.02832}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3348.858887, 'y': 47.664848, 'z': -4703.0625}, 'level_range': {'x': 51.0, 'y': 53.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3136.488281, 'y': 133.681778, 'z': -4671.65625}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3235.056152, 'y': 70.533501, 'z': -4732.749512}, 'level_range': {'x': 51.0, 'y': 53.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3419.870361, 'y': 30.886442, 'z': -4632.240723}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3927.302734, 'y': 242.255707, 'z': -3923.754395}, 'level_range': {'x': 48.0, 'y': 52.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 4005.8479, 'y': 199.51001, 'z': -4013.598145}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3330.212158, 'y': 56.693005, 'z': -4585.134277}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 4143.532715, 'y': 199.993896, 'z': -4007.864746}, 'level_range': {'x': 47.0, 'y': 50.0}, 'biome': 'lake', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3966.661133, 'y': 217.775909, 'z': -3949.120361}, 'level_range': {'x': 48.0, 'y': 52.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3758.473633, 'y': 251.31369, 'z': -4098.116699}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3276.602783, 'y': 27.0, 'z': -4792.276855}, 'level_range': {'x': 51.0, 'y': 53.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 21}
{'position': {'x': 3674.01416, 'y': 248.224121, 'z': -3622.962158}, 'level_range': {'x': 47.0, 'y': 51.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3745.38623, 'y': 259.976837, 'z': -4068.093018}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
