{'position': {'x': 758.106323, 'y': 149.5, 'z': -328.791779}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 923.384583, 'y': 206.43335, 'z': -151.79454}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 3}
{'position': {'x': 361.76123, 'y': 151.284958, 'z': -436.656891}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 3}
{'position': {'x': 687.399658, 'y': 223.95166, 'z': -401.745789}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 728.481873, 'y': 224.677963, 'z': -396.976349}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'shiba_kare', 'area_no': 3}
{'position': {'x': 745.443909, 'y': 170.57663, 'z': -235.903656}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 3}
{'position': {'x': 954.205994, 'y': 183.275482, 'z': -369.707367}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 384.764526, 'y': 149.5, 'z': -420.661774}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 894.819092, 'y': 199.320404, 'z': -198.398178}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 592.732849, 'y': 300.344208, 'z': -977.783203}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 410.242157, 'y': 346.722321, 'z': -697.330566}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 925.686707, 'y': 165.118134, 'z': -649.771057}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 579.386963, 'y': 237.868469, 'z': -600.933716}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 913.465515, 'y': 201.481537, 'z': -372.090668}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 939.917114, 'y': 149.972534, 'z': -983.921448}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 474.987457, 'y': 266.923035, 'z': -874.489441}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 3}
{'position': {'x': 214.929413, 'y': 261.313507, 'z': -673.433533}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 448.293243, 'y': 237.868469, 'z': -594.821167}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 494.072052, 'y': 280.873993, 'z': -691.097778}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 987.912537, 'y': 188.176407, 'z': -749.511902}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 468.989532, 'y': 237.868469, 'z': -614.430542}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 652.589233, 'y': 223.95166, 'z': -423.408569}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 709.718262, 'y': 224.480789, 'z': -384.191956}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 637.412964, 'y': 237.868469, 'z': -516.160095}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 955.404907, 'y': 139.962158, 'z': -890.313416}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 578.480591, 'y': 237.868469, 'z': -523.286194}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 905.549377, 'y': 149.972534, 'z': -568.134338}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 914.663269, 'y': 201.811768, 'z': -173.711182}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 3}
{'position': {'x': 900.232483, 'y': 150.903687, 'z': -982.340149}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 212.672241, 'y': 261.551605, 'z': -693.040466}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 695.152649, 'y': 263.141113, 'z': -609.511963}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 463.082886, 'y': 149.5, 'z': -382.225677}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'lake', 'substance': 'tsuchi', 'area_no': 3}
{'position': {'x': 960.133057, 'y': 140.011536, 'z': -883.185913}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 568.744995, 'y': 149.964645, 'z': -295.480682}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 357.199768, 'y': 297.197052, 'z': -850.728699}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 347.358948, 'y': 297.653473, 'z': -847.744202}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 737.263977, 'y': 149.5, 'z': -318.948456}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 980.383301, 'y': 201.386581, 'z': -197.608093}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 3}
{'position': {'x': 606.452942, 'y': 223.95166, 'z': -428.522705}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 957.379822, 'y': 191.967285, 'z': -311.949615}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 615.300964, 'y': 237.868469, 'z': -585.565186}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 662.523376, 'y': 223.95166, 'z': -414.547455}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 473.000153, 'y': 237.868469, 'z': -677.41803}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 792.4552, 'y': 150.064102, 'z': -522.913452}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 995.191101, 'y': 152.529312, 'z': -590.222534}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 3}
{'position': {'x': 768.091125, 'y': 149.5, 'z': -444.692566}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 470.306152, 'y': 237.868469, 'z': -701.256958}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 650.709045, 'y': 237.868469, 'z': -699.967468}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'tsuchi', 'area_no': 3}
{'position': {'x': 578.467346, 'y': 313.141724, 'z': -867.097412}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 527.028076, 'y': 237.868469, 'z': -550.629639}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 738.396973, 'y': 238.52153, 'z': -838.884094}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 652.301697, 'y': 223.274368, 'z': -500.119324}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 530.005615, 'y': 237.868469, 'z': -692.239807}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 679.525024, 'y': 238.596817, 'z': -521.345276}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 795.666809, 'y': 169.98497, 'z': -485.185242}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 907.388977, 'y': 162.666809, 'z': -623.274292}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 474.521637, 'y': 237.868469, 'z': -774.0354}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 988.711975, 'y': 198.909668, 'z': -251.123932}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 3}
{'position': {'x': 934.931946, 'y': 150.998795, 'z': -936.383301}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 995.509888, 'y': 185.7108, 'z': -359.543518}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 3}
{'position': {'x': 195.299698, 'y': 323.526703, 'z': -888.03125}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 875.294495, 'y': 227.731094, 'z': -320.648468}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 639.179932, 'y': 237.868469, 'z': -675.464417}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 888.892944, 'y': 159.352432, 'z': -769.489929}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 408.587677, 'y': 149.5, 'z': -433.580963}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 268.17511, 'y': 257.849731, 'z': -591.994446}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 646.27417, 'y': 149.972534, 'z': -313.188568}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 688.878479, 'y': 223.95166, 'z': -408.541199}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 810.465393, 'y': 149.972534, 'z': -341.233124}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 571.759155, 'y': 318.281372, 'z': -909.232727}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 515.618347, 'y': 237.868469, 'z': -780.649048}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 471.616364, 'y': 237.868469, 'z': -685.810791}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 670.000671, 'y': 263.237, 'z': -622.164429}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 230.506332, 'y': 262.138763, 'z': -704.402771}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 361.787415, 'y': 296.88623, 'z': -822.920532}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 429.132202, 'y': 237.868469, 'z': -723.606079}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 972.33551, 'y': 168.21373, 'z': -456.133118}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 915.123352, 'y': 150.715195, 'z': -922.032837}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 940.503723, 'y': 169.358185, 'z': -513.611023}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 530.093811, 'y': 249.053253, 'z': -456.444061}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 768.71167, 'y': 150.067245, 'z': -523.538025}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 3}
{'position': {'x': 642.33136, 'y': 340.151184, 'z': -850.899475}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 462.177643, 'y': 237.868469, 'z': -717.647156}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 928.772888, 'y': 150.156509, 'z': -474.177155}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 3}
{'position': {'x': 597.869141, 'y': 149.5, 'z': -285.622742}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'lake', 'substance': 'tsuchi', 'area_no': 3}
{'position': {'x': 885.658447, 'y': 156.970184, 'z': -957.880554}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 905.714294, 'y': 157.171143, 'z': -697.347778}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'tsuchi_sado', 'area_no': 3}
{'position': {'x': 985.627869, 'y': 146.251892, 'z': -859.833557}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 3}
{'position': {'x': 400.088257, 'y': 149.5, 'z': -462.191223}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 732.411743, 'y': 179.819336, 'z': -441.221649}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 740.729431, 'y': 170.952194, 'z': -206.368317}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 3}
{'position': {'x': 893.514709, 'y': 158.586563, 'z': -682.920837}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 3}
{'position': {'x': 964.266663, 'y': 150.614105, 'z': -613.40741}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 376.863434, 'y': 237.868469, 'z': -606.461731}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 897.312195, 'y': 150.419647, 'z': -933.800354}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 660.777588, 'y': 284.602295, 'z': -975.668945}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 977.491455, 'y': 187.989532, 'z': -776.969055}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 967.066833, 'y': 195.456329, 'z': -286.039978}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 386.221527, 'y': 237.868469, 'z': -741.005371}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 385.592896, 'y': 237.868469, 'z': -769.967834}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 994.959778, 'y': 193.230667, 'z': -308.715485}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 356.542847, 'y': 237.868469, 'z': -596.610229}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 397.031708, 'y': 290.664551, 'z': -854.059998}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 510.973755, 'y': 255.46936, 'z': -485.170349}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 902.743896, 'y': 199.506317, 'z': -183.679169}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 3}
{'position': {'x': 455.665619, 'y': 237.868469, 'z': -698.475281}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 642.546509, 'y': 155.15448, 'z': -247.129562}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 3}
{'position': {'x': 843.682068, 'y': 169.244125, 'z': -416.782959}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 3}
{'position': {'x': 934.723022, 'y': 149.972534, 'z': -977.156128}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 729.335754, 'y': 224.503845, 'z': -408.462738}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'shiba_kare', 'area_no': 3}
{'position': {'x': 963.820435, 'y': 195.766037, 'z': -276.148346}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 818.259766, 'y': 161.857956, 'z': -268.075836}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 3}
{'position': {'x': 573.763428, 'y': 224.173065, 'z': -376.485687}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'tsuchi', 'area_no': 3}
{'position': {'x': 668.822266, 'y': 237.868469, 'z': -549.254395}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 793.562622, 'y': 150.748688, 'z': -441.166504}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 3}
{'position': {'x': 494.254669, 'y': 277.595428, 'z': -657.56781}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 338.972748, 'y': 419.961151, 'z': -993.701355}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 993.764771, 'y': 149.972534, 'z': -631.400879}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 568.243896, 'y': 224.181122, 'z': -368.318726}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'shiba_kare', 'area_no': 3}
{'position': {'x': 803.137634, 'y': 160.960434, 'z': -272.734619}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 3}
{'position': {'x': 280.907288, 'y': 301.190979, 'z': -828.920959}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 813.06781, 'y': 184.364471, 'z': -719.61969}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 490.375275, 'y': 151.821609, 'z': -331.98822}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 3}
{'position': {'x': 452.378784, 'y': 267.498962, 'z': -867.068787}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 3}
{'position': {'x': 698.739746, 'y': 285.955963, 'z': -812.772583}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 426.263336, 'y': 237.868469, 'z': -588.333252}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 632.896301, 'y': 237.868469, 'z': -685.895935}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 903.989746, 'y': 236.463562, 'z': -319.288574}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 3}
