{'position': {'x': 1485.548218, 'y': 162.015656, 'z': -1064.127197}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1260.772949, 'y': 149.5, 'z': -1779.43103}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1493.569336, 'y': 149.5, 'z': -1670.872437}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1525.596313, 'y': 149.386978, 'z': -1414.744751}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'desert', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1126.272949, 'y': 149.5, 'z': -1738.407715}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1305.140625, 'y': 153.117706, 'z': -1513.236206}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'doro', 'area_no': 2}
{'position': {'x': 1140.897095, 'y': 149.687973, 'z': -1701.693604}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'bamboo_forest', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1070.658936, 'y': 149.5, 'z': -1550.142944}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1219.012451, 'y': 149.5, 'z': -1429.388184}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1659.975586, 'y': 151.020187, 'z': -1030.093384}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'desert', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1298.1427, 'y': 149.5, 'z': -1662.182495}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1260.726318, 'y': 156.255615, 'z': -1590.961304}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1142.944092, 'y': 286.949158, 'z': -1068.541504}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 2}
{'position': {'x': 1285.230713, 'y': 149.5, 'z': -1377.003296}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1545.393311, 'y': 159.616364, 'z': -1588.799194}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'iwa', 'area_no': 2}
{'position': {'x': 1739.426392, 'y': 149.5, 'z': -1249.64624}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'iwa', 'area_no': 2}
{'position': {'x': 1693.275757, 'y': 176.863159, 'z': -1242.649536}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'flower', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1183.536133, 'y': 262.450012, 'z': -1103.498169}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 2}
{'position': {'x': 1368.33374, 'y': 149.5, 'z': -1758.141357}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1226.490112, 'y': 224.623077, 'z': -1272.841187}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1460.116089, 'y': 161.478821, 'z': -1030.704956}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1297.369629, 'y': 159.90332, 'z': -1352.338623}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1197.048584, 'y': 150.164154, 'z': -1544.412964}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'desert', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1148.195801, 'y': 149.5, 'z': -1477.359131}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1599.049072, 'y': 171.251663, 'z': -1214.955444}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 2}
{'position': {'x': 1569.917358, 'y': 173.644089, 'z': -1383.550781}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'iwa', 'area_no': 2}
{'position': {'x': 1283.406738, 'y': 149.5, 'z': -1451.338623}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1712.67688, 'y': 176.350784, 'z': -1243.887817}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 2}
{'position': {'x': 1305.700684, 'y': 256.350006, 'z': -1132.216919}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 2}
{'position': {'x': 1142.28418, 'y': 156.845016, 'z': -1641.769653}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'doro', 'area_no': 2}
{'position': {'x': 1349.21521, 'y': 199.937195, 'z': -1249.255981}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1173.154663, 'y': 149.5, 'z': -1817.963013}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1422.147339, 'y': 170.865021, 'z': -1627.626587}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'iwa', 'area_no': 2}
{'position': {'x': 1148.68457, 'y': 151.919495, 'z': -1673.208862}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'bamboo_forest', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1566.813354, 'y': 158.743011, 'z': -1132.903687}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1572.97522, 'y': 149.5, 'z': -1478.188965}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1458.523315, 'y': 159.708298, 'z': -1435.736206}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1363.906006, 'y': 159.255753, 'z': -1584.350464}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1525.610229, 'y': 154.222977, 'z': -1086.211182}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1297.743164, 'y': 159.9021, 'z': -1353.67627}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1371.950806, 'y': 200.627228, 'z': -1257.226685}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1764.026489, 'y': 149.5, 'z': -1117.207764}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1356.546631, 'y': 259.409607, 'z': -1095.066162}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'rocky_area', 'substance': 'kawasuna', 'area_no': 2}
{'position': {'x': 1496.819702, 'y': 158.299225, 'z': -1479.153564}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1813.487549, 'y': 149.5, 'z': -1155.059204}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1475.631958, 'y': 160.89946, 'z': -1540.359497}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1203.71582, 'y': 262.450012, 'z': -1127.520142}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 2}
{'position': {'x': 1179.147705, 'y': 149.5, 'z': -1534.566284}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1689.549194, 'y': 177.357742, 'z': -1211.704224}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1318.440063, 'y': 160.714371, 'z': -1481.357788}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1808.133667, 'y': 149.5, 'z': -1044.467285}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1465.965576, 'y': 160.169647, 'z': -1480.711304}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1774.027466, 'y': 149.5, 'z': -1191.871582}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1382.883545, 'y': 196.974213, 'z': -1075.588989}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'swamp', 'substance': 'doro', 'area_no': 2}
{'position': {'x': 1789.939697, 'y': 149.5, 'z': -1323.308105}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1459.642822, 'y': 161.664261, 'z': -1071.7323}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1399.118774, 'y': 196.0, 'z': -1097.036743}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'riverside', 'substance': 'doro', 'area_no': 2}
{'position': {'x': 1022.324341, 'y': 176.220581, 'z': -1269.835815}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 1521.96814, 'y': 158.803223, 'z': -1582.78894}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1217.067383, 'y': 262.450012, 'z': -1113.754028}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 2}
{'position': {'x': 1145.256348, 'y': 163.98024, 'z': -1613.19812}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1311.78125, 'y': 159.803741, 'z': -1357.398315}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'iwa', 'area_no': 2}
{'position': {'x': 1540.552734, 'y': 151.905334, 'z': -1006.483765}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'desert', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1563.172119, 'y': 149.5, 'z': -1551.11731}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1334.883667, 'y': 154.950699, 'z': -1549.296753}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'swamp', 'substance': 'doro', 'area_no': 2}
{'position': {'x': 1041.528809, 'y': 149.5, 'z': -1823.280518}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1432.394287, 'y': 170.663116, 'z': -1598.635254}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1399.922241, 'y': 149.5, 'z': -1369.060303}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1372.776001, 'y': 199.937424, 'z': -1216.786377}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1368.272217, 'y': 149.5, 'z': -1709.453125}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1023.133423, 'y': 149.993546, 'z': -1127.065063}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1788.099121, 'y': 149.5, 'z': -1007.011108}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1807.781494, 'y': 149.5, 'z': -1188.827271}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1044.873169, 'y': 178.052246, 'z': -1247.008789}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1113.063843, 'y': 163.605743, 'z': -1579.72937}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1382.077271, 'y': 164.316666, 'z': -1468.312988}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1176.076416, 'y': 262.450012, 'z': -1103.083862}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 2}
{'position': {'x': 1316.865479, 'y': 256.350006, 'z': -1100.835571}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 2}
{'position': {'x': 1328.499878, 'y': 149.5, 'z': -1381.935913}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1177.536499, 'y': 149.803116, 'z': -1703.663452}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'bamboo_forest', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1169.459229, 'y': 224.501007, 'z': -1209.614624}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1574.975952, 'y': 149.5, 'z': -1546.036255}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1574.777466, 'y': 149.5, 'z': -1555.981079}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1589.639771, 'y': 170.621445, 'z': -1209.078735}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1351.061157, 'y': 157.607101, 'z': -1576.5979}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1577.530884, 'y': 167.380356, 'z': -1446.427368}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1113.483276, 'y': 156.959854, 'z': -1359.477905}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1238.110352, 'y': 149.5, 'z': -1475.776001}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1523.670044, 'y': 160.07164, 'z': -1597.182495}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1157.652954, 'y': 150.306885, 'z': -1544.547241}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'desert', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1542.614746, 'y': 149.5, 'z': -1467.749023}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1161.088867, 'y': 162.586517, 'z': -1567.830566}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'iwa', 'area_no': 2}
{'position': {'x': 1271.616577, 'y': 224.501007, 'z': -1214.645386}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'flower', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1500.372925, 'y': 153.784912, 'z': -1106.526611}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1534.032715, 'y': 153.104279, 'z': -1087.546387}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'desert', 'substance': 'doro', 'area_no': 2}
{'position': {'x': 1275.931519, 'y': 275.104675, 'z': -1083.982178}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 2}
{'position': {'x': 1420.816895, 'y': 149.5, 'z': -1660.817871}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1062.106445, 'y': 159.880417, 'z': -1177.231934}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1225.780273, 'y': 226.703506, 'z': -1042.470703}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 2}
{'position': {'x': 1219.977051, 'y': 223.0, 'z': -1240.914917}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 2}
{'position': {'x': 1486.119263, 'y': 163.475464, 'z': -1498.737793}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1281.434814, 'y': 149.5, 'z': -1772.694702}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1350.882202, 'y': 149.5, 'z': -1732.464478}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1460.541016, 'y': 177.886581, 'z': -1298.017944}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1288.549927, 'y': 224.562042, 'z': -1252.954102}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1165.539917, 'y': 262.450012, 'z': -1104.937866}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 2}
{'position': {'x': 1516.055176, 'y': 149.948746, 'z': -1399.19873}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'desert', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1296.094116, 'y': 155.45079, 'z': -1580.198975}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1616.346558, 'y': 171.096649, 'z': -1255.248901}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1789.137695, 'y': 149.5, 'z': -1251.908936}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'iwa', 'area_no': 2}
{'position': {'x': 1226.230957, 'y': 223.0, 'z': -1245.857788}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 2}
{'position': {'x': 1556.384888, 'y': 157.445816, 'z': -1124.97583}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1626.432373, 'y': 152.425034, 'z': -1030.378662}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'desert', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1276.506714, 'y': 155.014557, 'z': -1578.662842}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 2}
{'position': {'x': 1470.274658, 'y': 149.5, 'z': -1703.122803}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1192.441406, 'y': 149.5, 'z': -1449.873047}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1633.018433, 'y': 172.571106, 'z': -1365.8573}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1707.894287, 'y': 149.5, 'z': -1162.783936}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1758.175659, 'y': 149.5, 'z': -1213.0354}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'iwa', 'area_no': 2}
{'position': {'x': 1768.13916, 'y': 149.5, 'z': -1206.722656}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1012.862915, 'y': 149.817184, 'z': -1089.508057}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1556.974121, 'y': 170.276016, 'z': -1227.958496}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1324.18396, 'y': 149.5, 'z': -1457.553223}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1650.432373, 'y': 174.415146, 'z': -1359.223145}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1369.68396, 'y': 149.5, 'z': -1717.55249}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1271.105957, 'y': 149.5, 'z': -1778.209229}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1517.965942, 'y': 153.57338, 'z': -1119.511841}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'desert', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1812.927856, 'y': 149.5, 'z': -1135.634033}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1196.745239, 'y': 223.0, 'z': -1219.087769}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 2}
