{'position': {'x': 529.604187, 'y': 27.0, 'z': -913.678772}, 'level_range': {'x': 42.0, 'y': 44.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 1043.618774, 'y': 340.565063, 'z': -1093.617554}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'mountain', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 668.483826, 'y': 296.363312, 'z': -1014.705261}, 'level_range': {'x': 41.0, 'y': 44.0}, 'biome': 'town', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 889.302734, 'y': 293.11676, 'z': -1346.103149}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 754.329346, 'y': 289.293762, 'z': -1352.138672}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 980.515869, 'y': 298.510681, 'z': -1300.497681}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 544.299561, 'y': 27.0, 'z': -1127.35083}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 837.906006, 'y': 300.426056, 'z': -1240.171997}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 859.216553, 'y': 27.0, 'z': -844.298401}, 'level_range': {'x': 41.0, 'y': 44.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 652.853333, 'y': 27.0, 'z': -849.022461}, 'level_range': {'x': 42.0, 'y': 44.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 1034.106567, 'y': 340.535034, 'z': -1100.962891}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'mountain', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 530.113892, 'y': 27.0, 'z': -1027.822632}, 'level_range': {'x': 41.0, 'y': 44.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 1235.138306, 'y': 27.0, 'z': -900.657104}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 1179.245117, 'y': 434.254883, 'z': -1214.39563}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 1072.222412, 'y': 347.030792, 'z': -1126.976685}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 954.384094, 'y': 333.328339, 'z': -1249.106567}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 611.119263, 'y': 27.0, 'z': -1326.397705}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'ocean', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 791.501343, 'y': 301.426941, 'z': -1151.880859}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'town', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 785.234558, 'y': 299.02948, 'z': -1246.361572}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 1113.11731, 'y': 357.385742, 'z': -1123.106445}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 1177.19165, 'y': 434.254883, 'z': -1205.056641}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 1046.35022, 'y': 363.44577, 'z': -983.056091}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 729.986328, 'y': 303.06662, 'z': -1181.915649}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'town', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 705.077698, 'y': 302.224182, 'z': -1176.436646}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 1179.303711, 'y': 390.375183, 'z': -983.440247}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 510.117767, 'y': 27.0, 'z': -1237.907715}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 588.522827, 'y': 27.0, 'z': -875.492493}, 'level_range': {'x': 42.0, 'y': 44.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 1074.666626, 'y': 27.0, 'z': -795.71637}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 498.54422, 'y': 27.0, 'z': -976.107605}, 'level_range': {'x': 42.0, 'y': 44.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 1114.545898, 'y': 141.583145, 'z': -1266.155518}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 832.795471, 'y': 300.357605, 'z': -985.954529}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'town', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 687.184692, 'y': 27.0, 'z': -843.49823}, 'level_range': {'x': 42.0, 'y': 44.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 772.590454, 'y': 295.536652, 'z': -1303.166504}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 1047.375244, 'y': 340.544861, 'z': -1087.472412}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'mountain', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 970.041931, 'y': 300.284851, 'z': -1149.096191}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'mountain', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 761.062683, 'y': 295.564331, 'z': -1296.678345}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 1063.490234, 'y': 146.565628, 'z': -1285.363403}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 963.628357, 'y': 27.0, 'z': -762.274902}, 'level_range': {'x': 41.0, 'y': 44.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 818.224854, 'y': 27.0, 'z': -808.692688}, 'level_range': {'x': 41.0, 'y': 44.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 1005.360657, 'y': 298.523071, 'z': -1336.027466}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 705.971069, 'y': 27.0, 'z': -836.171021}, 'level_range': {'x': 42.0, 'y': 44.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 1094.990356, 'y': 293.462341, 'z': -1228.717285}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 1138.378296, 'y': 438.694458, 'z': -1189.481812}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 843.642517, 'y': 303.511139, 'z': -949.617981}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'mountain', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 1299.036743, 'y': 181.010803, 'z': -1200.899414}, 'level_range': {'x': 37.0, 'y': 39.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 503.700378, 'y': 27.0, 'z': -1262.640137}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 701.327026, 'y': 27.0, 'z': -830.39386}, 'level_range': {'x': 42.0, 'y': 44.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 690.261902, 'y': 281.600281, 'z': -1360.872803}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 965.079346, 'y': 27.0, 'z': -752.578613}, 'level_range': {'x': 41.0, 'y': 44.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 918.108704, 'y': 301.628021, 'z': -1335.112671}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 1004.274414, 'y': 152.938477, 'z': -1394.548706}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 650.43573, 'y': 27.0, 'z': -810.369629}, 'level_range': {'x': 42.0, 'y': 44.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 827.561035, 'y': 299.975586, 'z': -1204.017334}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'mountain', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 733.139587, 'y': 301.57843, 'z': -1159.867554}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'town', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 769.528503, 'y': 289.932892, 'z': -1345.394043}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 558.432983, 'y': 27.0, 'z': -934.713745}, 'level_range': {'x': 42.0, 'y': 44.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 1152.515991, 'y': 434.254883, 'z': -1205.043701}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'riverside', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 821.506104, 'y': 300.280792, 'z': -1155.914063}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'town', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 870.52887, 'y': 301.028748, 'z': -974.464417}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'town', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 999.704529, 'y': 335.882324, 'z': -1215.017334}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 828.012329, 'y': 289.53598, 'z': -1367.918579}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 569.862061, 'y': 27.0, 'z': -877.966248}, 'level_range': {'x': 42.0, 'y': 44.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 1029.451172, 'y': 296.160645, 'z': -1165.477173}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 826.82428, 'y': 289.266998, 'z': -1410.064209}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 650.704041, 'y': 27.0, 'z': -820.467407}, 'level_range': {'x': 42.0, 'y': 44.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 1079.080078, 'y': 296.017761, 'z': -1193.203979}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 1114.615234, 'y': 371.938568, 'z': -996.677368}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 1058.794067, 'y': 294.530792, 'z': -1215.041382}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 1136.622925, 'y': 371.4216, 'z': -991.895264}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 1084.013916, 'y': 144.417206, 'z': -1290.559326}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 646.128601, 'y': 27.0, 'z': -1402.885132}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 727.650513, 'y': 301.809875, 'z': -1166.501343}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'town', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 706.150574, 'y': 290.404663, 'z': -1295.119873}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 844.471863, 'y': 276.145569, 'z': -1457.887695}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 920.005066, 'y': 300.68042, 'z': -972.835999}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'town', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 1082.470581, 'y': 146.544876, 'z': -1318.952759}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 657.183594, 'y': 27.0, 'z': -821.534546}, 'level_range': {'x': 42.0, 'y': 44.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 1103.907959, 'y': 340.749573, 'z': -1024.632324}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 1094.034668, 'y': 99.981689, 'z': -1352.562988}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 939.442993, 'y': 293.221313, 'z': -1391.308716}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 745.029663, 'y': 277.346344, 'z': -1438.017456}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 821.573303, 'y': 27.0, 'z': -798.0177}, 'level_range': {'x': 41.0, 'y': 44.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 861.660339, 'y': 300.006104, 'z': -1298.643921}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 810.921326, 'y': 298.488434, 'z': -1304.326904}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 1126.609985, 'y': 371.07196, 'z': -1013.733948}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 1187.989258, 'y': 408.350098, 'z': -1111.118286}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 866.029907, 'y': 293.136719, 'z': -1370.485229}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 6}
{'position': {'x': 1182.677734, 'y': 27.0, 'z': -816.971069}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 685.091248, 'y': 27.0, 'z': -824.495178}, 'level_range': {'x': 42.0, 'y': 44.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 1181.742554, 'y': 396.281891, 'z': -1008.839539}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 1152.609009, 'y': 439.144226, 'z': -1166.669556}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 916.456543, 'y': 27.0, 'z': -804.125244}, 'level_range': {'x': 41.0, 'y': 44.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 767.649231, 'y': 273.876312, 'z': -1433.695435}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 701.000183, 'y': 302.457153, 'z': -1158.259766}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'mountain', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 1243.742676, 'y': 238.447601, 'z': -986.695618}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'mountain', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 900.735596, 'y': 301.216766, 'z': -1207.3396}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'mountain', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 734.504028, 'y': 299.944763, 'z': -1217.654419}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 948.938843, 'y': 300.821045, 'z': -1108.730469}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'town', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 1055.934814, 'y': 293.66037, 'z': -1227.501831}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 690.890625, 'y': 300.016785, 'z': -1254.158813}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 778.028992, 'y': 299.853516, 'z': -1201.79834}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'town', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 1215.500488, 'y': 416.700348, 'z': -1087.570801}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 582.959534, 'y': 27.0, 'z': -1418.07019}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 767.380493, 'y': 300.640839, 'z': -1142.343384}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'town', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 987.095337, 'y': 300.443237, 'z': -991.63031}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 1201.35376, 'y': 439.055542, 'z': -1183.109985}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 819.984192, 'y': 299.73172, 'z': -1252.942505}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 898.604126, 'y': 300.896393, 'z': -1192.206787}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'town', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 1022.341064, 'y': 323.784302, 'z': -1093.620239}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'mountain', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 1053.426514, 'y': 154.831512, 'z': -1352.130249}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 833.255798, 'y': 293.423401, 'z': -1355.794556}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 866.803101, 'y': 27.0, 'z': -833.456238}, 'level_range': {'x': 41.0, 'y': 44.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 851.876099, 'y': 300.31131, 'z': -983.541992}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'town', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 650.730774, 'y': 295.198334, 'z': -1064.272827}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'town', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 839.604736, 'y': 27.0, 'z': -806.629272}, 'level_range': {'x': 41.0, 'y': 44.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 1288.260986, 'y': 232.654022, 'z': -1043.680542}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'mountain', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 1126.318115, 'y': 362.185425, 'z': -1104.506836}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 731.074585, 'y': 299.89563, 'z': -1225.641235}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 700.467041, 'y': 300.061768, 'z': -1256.218262}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 732.068604, 'y': 299.676239, 'z': -976.466736}, 'level_range': {'x': 41.0, 'y': 44.0}, 'biome': 'town', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 1257.712158, 'y': 129.179489, 'z': -1294.729614}, 'level_range': {'x': 37.0, 'y': 39.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 1217.516724, 'y': 439.152252, 'z': -1244.85437}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 1101.622559, 'y': 27.0, 'z': -779.916443}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 877.343628, 'y': 292.58139, 'z': -1389.300049}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 533.169312, 'y': 27.0, 'z': -1191.299072}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 1075.995605, 'y': 340.719055, 'z': -1104.853027}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'ruins', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 949.483032, 'y': 292.994324, 'z': -1415.338257}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 814.997986, 'y': 293.627014, 'z': -1350.721191}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 740.260437, 'y': 27.0, 'z': -842.38324}, 'level_range': {'x': 41.0, 'y': 44.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 1121.157471, 'y': 142.961777, 'z': -1314.859253}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 1125.547119, 'y': 141.375076, 'z': -1280.55603}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 735.638916, 'y': 301.552979, 'z': -1129.748535}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'town', 'substance': 'shiba_kare', 'area_no': 6}
