{'position': {'x': 2559.166016, 'y': 436.4711, 'z': -3563.982422}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2378.156494, 'y': 252.430786, 'z': -3260.749756}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2626.859131, 'y': 330.519073, 'z': -3263.947754}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 17}
{'position': {'x': 2958.267334, 'y': 272.623474, 'z': -3299.403564}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 17}
{'position': {'x': 3073.22583, 'y': 588.275146, 'z': -3877.600342}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2430.426025, 'y': 251.510757, 'z': -3355.468262}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 3334.857178, 'y': 440.63739, 'z': -3974.032715}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2984.060547, 'y': 565.716187, 'z': -3689.197998}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 3339.342773, 'y': 444.311523, 'z': -3875.287354}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 17}
{'position': {'x': 2755.59082, 'y': 262.057129, 'z': -3169.688721}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2994.419189, 'y': 200.22496, 'z': -2776.202148}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 17}
{'position': {'x': 2822.082764, 'y': 301.372162, 'z': -3203.328369}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 17}
{'position': {'x': 3249.086914, 'y': 437.607574, 'z': -3715.486084}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 3179.332275, 'y': 509.586243, 'z': -3739.677002}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2764.124023, 'y': 311.249786, 'z': -3243.214355}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2424.154785, 'y': 251.725266, 'z': -3431.16626}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2787.911621, 'y': 248.861481, 'z': -3145.293701}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2817.166992, 'y': 249.907028, 'z': -3172.376709}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2458.906738, 'y': 384.846405, 'z': -3628.052979}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2653.530029, 'y': 295.081879, 'z': -3176.94043}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 3035.502686, 'y': 163.690964, 'z': -2888.725098}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2541.145752, 'y': 359.710358, 'z': -3284.928955}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2967.655762, 'y': 200.054932, 'z': -3083.061768}, 'level_range': {'x': 34.0, 'y': 36.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 3055.733643, 'y': 161.251678, 'z': -2893.272949}, 'level_range': {'x': 34.0, 'y': 36.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 3276.301758, 'y': 364.147278, 'z': -3649.743896}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 17}
{'position': {'x': 2230.073486, 'y': 251.511475, 'z': -3155.333252}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 3278.828613, 'y': 406.453644, 'z': -3701.027588}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 17}
{'position': {'x': 3067.968018, 'y': 570.688416, 'z': -3915.410889}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2921.238281, 'y': 301.781219, 'z': -3321.395508}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 17}
{'position': {'x': 2334.051758, 'y': 288.48584, 'z': -3115.22583}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2935.665039, 'y': 418.48172, 'z': -3480.88623}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2821.137451, 'y': 427.200745, 'z': -3475.402588}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2990.453125, 'y': 178.191055, 'z': -2927.013428}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 3000.025391, 'y': 184.405792, 'z': -2972.156982}, 'level_range': {'x': 34.0, 'y': 36.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 3365.577637, 'y': 421.187744, 'z': -3954.941162}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 17}
{'position': {'x': 2740.166992, 'y': 276.083344, 'z': -3202.473633}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2897.137207, 'y': 294.97229, 'z': -3269.914551}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 17}
{'position': {'x': 3206.46582, 'y': 509.341675, 'z': -3955.212891}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2572.02002, 'y': 337.931366, 'z': -3429.472168}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 17}
{'position': {'x': 3026.10376, 'y': 473.930511, 'z': -3577.342041}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 3242.264893, 'y': 486.690765, 'z': -4001.434082}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 3011.01001, 'y': 199.87796, 'z': -2777.962646}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2617.864014, 'y': 328.505005, 'z': -3479.119141}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 17}
{'position': {'x': 2543.231445, 'y': 352.726501, 'z': -3354.420898}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2911.839111, 'y': 521.679443, 'z': -3608.094482}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2939.803467, 'y': 537.88092, 'z': -3660.48877}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2366.051025, 'y': 299.615936, 'z': -3180.337158}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2853.214111, 'y': 499.097809, 'z': -3637.148193}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 3122.178467, 'y': 164.24173, 'z': -2931.861084}, 'level_range': {'x': 34.0, 'y': 36.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 3404.87793, 'y': 396.564636, 'z': -4111.754395}, 'level_range': {'x': 40.0, 'y': 42.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 17}
{'position': {'x': 2859.339111, 'y': 273.894257, 'z': -3229.833008}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 17}
{'position': {'x': 2564.62915, 'y': 351.900665, 'z': -3369.011963}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 17}
{'position': {'x': 2296.208252, 'y': 279.786835, 'z': -3108.30249}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 3436.237549, 'y': 384.659546, 'z': -4038.58252}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 17}
{'position': {'x': 2703.695801, 'y': 284.557129, 'z': -3197.151611}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 3142.044678, 'y': 455.920715, 'z': -3618.970215}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 3131.343018, 'y': 549.686462, 'z': -3965.830322}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2480.383545, 'y': 378.388458, 'z': -3551.324951}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2862.937012, 'y': 400.28772, 'z': -3394.11499}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2877.30127, 'y': 422.449463, 'z': -3440.811035}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 3094.910645, 'y': 199.993896, 'z': -2663.554443}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 17}
{'position': {'x': 3054.289795, 'y': 177.865707, 'z': -2979.935791}, 'level_range': {'x': 34.0, 'y': 36.0}, 'biome': 'mountain', 'substance': 'tsuchi', 'area_no': 17}
{'position': {'x': 2709.768311, 'y': 304.549377, 'z': -3379.51001}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 17}
{'position': {'x': 3036.271729, 'y': 532.811768, 'z': -3660.654785}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2537.379883, 'y': 321.633484, 'z': -3427.287109}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2806.696533, 'y': 430.941376, 'z': -3504.037598}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 3114.676514, 'y': 542.418579, 'z': -3764.277588}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2526.130615, 'y': 332.491486, 'z': -3172.697021}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2341.351074, 'y': 203.778748, 'z': -3384.669189}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 17}
{'position': {'x': 2894.390625, 'y': 189.614548, 'z': -2924.550049}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 3291.862549, 'y': 468.443085, 'z': -3979.03418}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 3002.814941, 'y': 286.783905, 'z': -3351.576904}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 17}
{'position': {'x': 3243.455078, 'y': 236.932129, 'z': -3530.064453}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 17}
{'position': {'x': 3212.578369, 'y': 336.773071, 'z': -3565.316406}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 17}
{'position': {'x': 2522.039795, 'y': 310.742523, 'z': -3387.038574}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 3100.409424, 'y': 199.249832, 'z': -2702.304688}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2945.068115, 'y': 496.079315, 'z': -3574.97583}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 3054.366943, 'y': 598.399658, 'z': -3875.834717}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 3228.241455, 'y': 494.251007, 'z': -3993.079346}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 3158.488037, 'y': 236.183563, 'z': -3420.444824}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 17}
{'position': {'x': 3130.758545, 'y': 554.091919, 'z': -3868.621826}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2821.614746, 'y': 423.458862, 'z': -3464.849609}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2846.077637, 'y': 419.557831, 'z': -3432.151855}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2702.409668, 'y': 340.151245, 'z': -3449.975586}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 17}
{'position': {'x': 3218.577393, 'y': 503.915283, 'z': -3954.056641}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2825.856934, 'y': 296.945313, 'z': -3212.007568}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 17}
{'position': {'x': 2922.855713, 'y': 185.988159, 'z': -2909.610596}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2571.299561, 'y': 351.84198, 'z': -3378.709473}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 17}
{'position': {'x': 2565.137695, 'y': 350.018341, 'z': -3228.956055}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2454.352051, 'y': 377.020264, 'z': -3610.273438}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 3286.441895, 'y': 460.280609, 'z': -3919.825439}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2956.705811, 'y': 183.434265, 'z': -2927.078613}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2576.56958, 'y': 364.167206, 'z': -3305.37793}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2242.351563, 'y': 251.465118, 'z': -3146.814697}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 3016.367432, 'y': 462.902008, 'z': -3549.226563}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 3070.82251, 'y': 529.444214, 'z': -3666.466553}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2601.511963, 'y': 308.793274, 'z': -3107.11084}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2881.642822, 'y': 492.069305, 'z': -3568.560547}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2707.519043, 'y': 315.008179, 'z': -3260.573486}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 3058.513672, 'y': 199.963379, 'z': -2694.760254}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 3015.644531, 'y': 199.599091, 'z': -2792.4104}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2896.4646, 'y': 515.619934, 'z': -3623.472168}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 3305.531494, 'y': 457.767731, 'z': -3875.407227}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2856.726807, 'y': 477.499451, 'z': -3556.114014}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2557.952148, 'y': 307.716156, 'z': -3096.548096}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2508.825684, 'y': 350.466431, 'z': -3250.231201}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 17}
{'position': {'x': 2389.669678, 'y': 254.306656, 'z': -3267.421387}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 3090.125732, 'y': 430.475525, 'z': -3559.830322}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2697.164795, 'y': 314.046509, 'z': -3302.765381}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 3097.529541, 'y': 572.803162, 'z': -3908.541504}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2542.345947, 'y': 320.990173, 'z': -3420.855469}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2968.516357, 'y': 614.228088, 'z': -3770.131836}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2660.670654, 'y': 284.9198, 'z': -3096.19165}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2874.040527, 'y': 201.535339, 'z': -3053.106689}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 3006.828125, 'y': 199.993896, 'z': -2670.693848}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2705.150391, 'y': 426.303833, 'z': -3626.051514}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2466.147217, 'y': 300.036621, 'z': -3208.915039}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2657.688721, 'y': 345.207855, 'z': -3399.346924}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 3084.887207, 'y': 530.534729, 'z': -3672.241943}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2980.685547, 'y': 182.948547, 'z': -2946.657959}, 'level_range': {'x': 34.0, 'y': 36.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2820.316406, 'y': 477.153076, 'z': -3591.09668}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2677.196777, 'y': 385.80777, 'z': -3539.184814}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2711.215332, 'y': 312.894012, 'z': -3265.589844}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2327.276367, 'y': 208.589859, 'z': -3399.20166}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2640.36499, 'y': 385.63031, 'z': -3543.387207}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2916.286133, 'y': 433.788208, 'z': -3494.628418}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2992.989258, 'y': 198.937378, 'z': -2811.639893}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 17}
