{'position': {'x': 3348.127197, 'y': 140.944672, 'z': -3218.058838}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3342.59082, 'y': 138.499115, 'z': -3227.568115}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3343.606445, 'y': 164.988098, 'z': -3435.776611}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3208.461182, 'y': 163.46843, 'z': -3380.432373}, 'level_range': {'x': 27.0, 'y': 30.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3404.231934, 'y': 164.499786, 'z': -3612.599609}, 'level_range': {'x': 30.0, 'y': 32.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3187.494141, 'y': 164.988098, 'z': -3428.484131}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3582.473877, 'y': 165.293549, 'z': -3501.795898}, 'level_range': {'x': 28.0, 'y': 32.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3452.793701, 'y': 156.53717, 'z': -3400.606201}, 'level_range': {'x': 27.0, 'y': 30.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 13}
{'position': {'x': 3393.574707, 'y': 164.908569, 'z': -3566.908936}, 'level_range': {'x': 30.0, 'y': 32.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3482.855957, 'y': 155.812454, 'z': -3389.868164}, 'level_range': {'x': 26.0, 'y': 30.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 13}
{'position': {'x': 3282.299561, 'y': 166.192444, 'z': -3493.87793}, 'level_range': {'x': 29.0, 'y': 32.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3346.770752, 'y': 164.593079, 'z': -3467.394043}, 'level_range': {'x': 28.0, 'y': 32.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3334.938721, 'y': 159.3918, 'z': -3396.29126}, 'level_range': {'x': 27.0, 'y': 30.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 13}
{'position': {'x': 3401.696533, 'y': 164.51004, 'z': -3484.953613}, 'level_range': {'x': 29.0, 'y': 32.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 13}
{'position': {'x': 3257.003418, 'y': 164.989136, 'z': -3443.165527}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3319.966309, 'y': 142.467789, 'z': -3287.724365}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3287.67334, 'y': 140.618546, 'z': -3212.778564}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3462.300537, 'y': 161.935394, 'z': -3473.016113}, 'level_range': {'x': 28.0, 'y': 32.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3349.81958, 'y': 167.509842, 'z': -3547.624023}, 'level_range': {'x': 30.0, 'y': 32.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3323.73877, 'y': 165.142181, 'z': -3426.366943}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3229.563965, 'y': 166.20433, 'z': -3408.593018}, 'level_range': {'x': 27.0, 'y': 31.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3331.494385, 'y': 142.953232, 'z': -3303.17627}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3564.527344, 'y': 166.103058, 'z': -3517.181396}, 'level_range': {'x': 29.0, 'y': 32.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3371.259033, 'y': 164.553497, 'z': -3505.289551}, 'level_range': {'x': 29.0, 'y': 32.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 13}
{'position': {'x': 3332.091797, 'y': 162.923721, 'z': -3354.155273}, 'level_range': {'x': 26.0, 'y': 30.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3269.33374, 'y': 139.796021, 'z': -3271.339844}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3287.715088, 'y': 165.111938, 'z': -3387.235352}, 'level_range': {'x': 27.0, 'y': 30.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3335.143066, 'y': 150.003052, 'z': -3147.303467}, 'level_range': {'x': 25.0, 'y': 27.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3297.955322, 'y': 150.478394, 'z': -3127.450928}, 'level_range': {'x': 25.0, 'y': 27.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3446.963379, 'y': 164.988098, 'z': -3418.647461}, 'level_range': {'x': 27.0, 'y': 31.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3302.558594, 'y': 165.637909, 'z': -3439.951172}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3293.55127, 'y': 144.628143, 'z': -3190.650146}, 'level_range': {'x': 25.0, 'y': 27.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3285.850342, 'y': 165.044418, 'z': -3385.591553}, 'level_range': {'x': 27.0, 'y': 30.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3400.612305, 'y': 157.293442, 'z': -3303.892334}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3270.816162, 'y': 145.60144, 'z': -3185.257568}, 'level_range': {'x': 25.0, 'y': 27.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3393.427246, 'y': 165.201736, 'z': -3452.092285}, 'level_range': {'x': 28.0, 'y': 32.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3506.123535, 'y': 164.988098, 'z': -3454.72168}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3372.148926, 'y': 138.082886, 'z': -3256.865234}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3378.516846, 'y': 136.678436, 'z': -3241.211914}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3381.865234, 'y': 158.286591, 'z': -3408.326416}, 'level_range': {'x': 27.0, 'y': 31.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 13}
{'position': {'x': 3349.941162, 'y': 165.000488, 'z': -3490.508789}, 'level_range': {'x': 29.0, 'y': 32.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3352.093018, 'y': 165.190186, 'z': -3497.268799}, 'level_range': {'x': 29.0, 'y': 32.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3509.836914, 'y': 165.236099, 'z': -3490.26123}, 'level_range': {'x': 29.0, 'y': 32.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3229.755859, 'y': 166.294632, 'z': -3402.828369}, 'level_range': {'x': 27.0, 'y': 31.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3485.488281, 'y': 165.092194, 'z': -3408.749756}, 'level_range': {'x': 27.0, 'y': 30.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3416.056885, 'y': 165.163147, 'z': -3445.054688}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3326.06543, 'y': 165.069504, 'z': -3447.077148}, 'level_range': {'x': 28.0, 'y': 32.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3404.465576, 'y': 164.652374, 'z': -3440.25708}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'forest', 'substance': 'iwa', 'area_no': 13}
{'position': {'x': 3366.429688, 'y': 161.594116, 'z': -3341.27832}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3504.784668, 'y': 164.988098, 'z': -3428.267334}, 'level_range': {'x': 27.0, 'y': 31.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3331.199707, 'y': 140.320633, 'z': -3220.471924}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3362.302734, 'y': 137.928131, 'z': -3223.251221}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3432.45752, 'y': 164.907028, 'z': -3439.983398}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3418.372803, 'y': 164.815598, 'z': -3562.984131}, 'level_range': {'x': 30.0, 'y': 32.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3362.216064, 'y': 164.873749, 'z': -3436.914307}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3443.937256, 'y': 159.674957, 'z': -3486.008545}, 'level_range': {'x': 29.0, 'y': 32.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3335.696045, 'y': 164.408218, 'z': -3461.321533}, 'level_range': {'x': 28.0, 'y': 32.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3399.671631, 'y': 164.481201, 'z': -3481.908691}, 'level_range': {'x': 29.0, 'y': 32.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 13}
{'position': {'x': 3361.362305, 'y': 159.997604, 'z': -3333.892578}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3375.186279, 'y': 168.534073, 'z': -3554.42041}, 'level_range': {'x': 30.0, 'y': 32.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3415.629395, 'y': 160.334076, 'z': -3328.276611}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3425.317627, 'y': 146.841843, 'z': -3304.599609}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3521.507813, 'y': 167.380478, 'z': -3525.51001}, 'level_range': {'x': 29.0, 'y': 32.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3358.10376, 'y': 168.342728, 'z': -3528.458984}, 'level_range': {'x': 29.0, 'y': 32.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3502.787842, 'y': 165.145798, 'z': -3403.16748}, 'level_range': {'x': 27.0, 'y': 30.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 13}
{'position': {'x': 3477.773926, 'y': 163.470963, 'z': -3497.720215}, 'level_range': {'x': 29.0, 'y': 32.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3170.286377, 'y': 151.991074, 'z': -3349.491211}, 'level_range': {'x': 26.0, 'y': 30.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3431.031006, 'y': 163.780853, 'z': -3354.072754}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3176.656006, 'y': 156.890808, 'z': -3368.848389}, 'level_range': {'x': 27.0, 'y': 30.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3367.625244, 'y': 164.988098, 'z': -3432.175049}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3312.509766, 'y': 156.897141, 'z': -3111.584961}, 'level_range': {'x': 25.0, 'y': 27.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 13}
{'position': {'x': 3488.48584, 'y': 163.093857, 'z': -3486.357178}, 'level_range': {'x': 29.0, 'y': 32.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3534.493408, 'y': 165.362366, 'z': -3518.322266}, 'level_range': {'x': 29.0, 'y': 32.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3535.816406, 'y': 166.133621, 'z': -3464.953369}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3458.74707, 'y': 164.817978, 'z': -3438.25708}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3209.003418, 'y': 164.988098, 'z': -3416.397461}, 'level_range': {'x': 27.0, 'y': 31.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 13}
{'position': {'x': 3428.614014, 'y': 169.31926, 'z': -3489.014893}, 'level_range': {'x': 29.0, 'y': 32.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 13}
{'position': {'x': 3259.526611, 'y': 161.286835, 'z': -3424.147705}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 13}
{'position': {'x': 3353.552734, 'y': 167.97287, 'z': -3543.64917}, 'level_range': {'x': 30.0, 'y': 32.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3490.599854, 'y': 164.748596, 'z': -3501.371826}, 'level_range': {'x': 29.0, 'y': 32.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3500.164551, 'y': 164.988098, 'z': -3417.833496}, 'level_range': {'x': 27.0, 'y': 30.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3434.637451, 'y': 165.116486, 'z': -3440.95166}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3227.769775, 'y': 162.038727, 'z': -3432.314209}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 13}
{'position': {'x': 3328.935547, 'y': 136.95752, 'z': -3249.253906}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3211.048828, 'y': 145.087265, 'z': -3284.385254}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3475.451172, 'y': 164.988098, 'z': -3415.966797}, 'level_range': {'x': 27.0, 'y': 31.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3365.599854, 'y': 158.660217, 'z': -3401.833984}, 'level_range': {'x': 27.0, 'y': 31.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 13}
{'position': {'x': 3389.221191, 'y': 161.370255, 'z': -3331.025879}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3319.604492, 'y': 166.287811, 'z': -3497.567383}, 'level_range': {'x': 29.0, 'y': 32.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3306.489014, 'y': 139.197479, 'z': -3234.580566}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3183.452148, 'y': 163.875458, 'z': -3410.883301}, 'level_range': {'x': 27.0, 'y': 31.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3426.081055, 'y': 162.871384, 'z': -3346.834473}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3370.008545, 'y': 165.302322, 'z': -3388.849854}, 'level_range': {'x': 27.0, 'y': 30.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 13}
{'position': {'x': 3564.450928, 'y': 166.162857, 'z': -3528.480469}, 'level_range': {'x': 29.0, 'y': 32.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3411.717529, 'y': 166.818695, 'z': -3525.006592}, 'level_range': {'x': 29.0, 'y': 32.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3272.192627, 'y': 164.99556, 'z': -3487.543457}, 'level_range': {'x': 29.0, 'y': 32.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3362.797852, 'y': 163.105606, 'z': -3352.962891}, 'level_range': {'x': 26.0, 'y': 30.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3283.103516, 'y': 169.227493, 'z': -3509.356689}, 'level_range': {'x': 29.0, 'y': 32.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3327.750244, 'y': 150.419922, 'z': -3177.313232}, 'level_range': {'x': 25.0, 'y': 27.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3351.022705, 'y': 158.345413, 'z': -3329.624023}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3359.205566, 'y': 164.829391, 'z': -3470.67749}, 'level_range': {'x': 28.0, 'y': 32.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3379.824463, 'y': 171.34523, 'z': -3524.228027}, 'level_range': {'x': 29.0, 'y': 32.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3224.476074, 'y': 145.022522, 'z': -3319.014893}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3318.19165, 'y': 142.111221, 'z': -3212.947998}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3347.512451, 'y': 164.587036, 'z': -3462.932129}, 'level_range': {'x': 28.0, 'y': 32.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3370.709961, 'y': 135.954483, 'z': -3282.177246}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3367.976074, 'y': 158.585709, 'z': -3397.892822}, 'level_range': {'x': 27.0, 'y': 30.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 13}
{'position': {'x': 3551.630615, 'y': 165.018616, 'z': -3507.390137}, 'level_range': {'x': 29.0, 'y': 32.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3389.929688, 'y': 164.82399, 'z': -3362.608887}, 'level_range': {'x': 26.0, 'y': 30.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3232.250732, 'y': 164.957581, 'z': -3456.846924}, 'level_range': {'x': 28.0, 'y': 32.0}, 'biome': 'riverside', 'substance': 'tsuchi', 'area_no': 13}
{'position': {'x': 3416.359131, 'y': 164.988098, 'z': -3554.336182}, 'level_range': {'x': 30.0, 'y': 32.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3240.223633, 'y': 148.875717, 'z': -3286.381348}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3227.799805, 'y': 147.206787, 'z': -3270.633789}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3368.200439, 'y': 169.932251, 'z': -3523.30957}, 'level_range': {'x': 29.0, 'y': 32.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 13}
{'position': {'x': 3403.62207, 'y': 165.171204, 'z': -3454.275879}, 'level_range': {'x': 28.0, 'y': 32.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 13}
