{'position': {'x': 1145.618408, 'y': 66.483757, 'z': -3404.503418}, 'level_range': {'x': 27.0, 'y': 29.0}, 'biome': 'riverside', 'substance': 'tsuchi', 'area_no': 11}
{'position': {'x': 531.88739, 'y': 27.0, 'z': -3390.610596}, 'level_range': {'x': 27.0, 'y': 29.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 11}
{'position': {'x': 1251.224731, 'y': 150.682739, 'z': -3155.537598}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'desert', 'substance': 'suna_sabaku', 'area_no': 11}
{'position': {'x': 822.328186, 'y': 79.11821, 'z': -3382.401855}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 748.278259, 'y': 67.271446, 'z': -3374.033691}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 808.840576, 'y': 100.006859, 'z': -3147.356934}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 726.841614, 'y': 67.826576, 'z': -3409.358398}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'yuki', 'area_no': 11}
{'position': {'x': 1075.431274, 'y': 163.809219, 'z': -3306.17627}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 11}
{'position': {'x': 744.170837, 'y': 66.567146, 'z': -3373.527588}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1236.988525, 'y': 163.523163, 'z': -3203.454346}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1315.901733, 'y': 64.668045, 'z': -3400.57959}, 'level_range': {'x': 27.0, 'y': 29.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 11}
{'position': {'x': 1185.141724, 'y': 163.523163, 'z': -3194.562744}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 855.320496, 'y': 91.594154, 'z': -3223.745361}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 638.192444, 'y': 70.592606, 'z': -3042.894043}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1216.02063, 'y': 163.584198, 'z': -3234.168945}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1339.413696, 'y': 168.247803, 'z': -3150.696533}, 'level_range': {'x': 22.0, 'y': 26.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 720.167542, 'y': 97.103714, 'z': -3068.13501}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 661.483093, 'y': 27.467497, 'z': -3326.677734}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 11}
{'position': {'x': 826.368042, 'y': 77.401306, 'z': -3405.603516}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 11}
{'position': {'x': 503.710114, 'y': 27.0, 'z': -3372.062012}, 'level_range': {'x': 27.0, 'y': 29.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 11}
{'position': {'x': 827.861023, 'y': 94.337921, 'z': -3202.545654}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1314.758789, 'y': 170.071564, 'z': -3188.157471}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 796.947571, 'y': 93.142082, 'z': -3238.706055}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 924.933655, 'y': 102.623276, 'z': -3158.835693}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 793.997009, 'y': 78.970215, 'z': -3364.377686}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 837.141235, 'y': 88.7994, 'z': -3290.639404}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1154.413574, 'y': 163.584198, 'z': -3212.16333}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 780.594543, 'y': 88.852722, 'z': -3284.084229}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 11}
{'position': {'x': 1364.09668, 'y': 103.031761, 'z': -3351.351074}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 979.769836, 'y': 71.085518, 'z': -3347.988281}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1071.528687, 'y': 63.662136, 'z': -3419.326416}, 'level_range': {'x': 27.0, 'y': 29.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 11}
{'position': {'x': 652.460266, 'y': 27.0, 'z': -3274.9104}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 11}
{'position': {'x': 805.877014, 'y': 93.921814, 'z': -3207.835938}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 702.278015, 'y': 92.081978, 'z': -3055.60498}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1370.685181, 'y': 178.352798, 'z': -3258.98291}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 723.416748, 'y': 97.329391, 'z': -3126.449707}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1476.213379, 'y': 184.704544, 'z': -3212.328125}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 518.764648, 'y': 27.0, 'z': -3256.324463}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 11}
{'position': {'x': 1480.469116, 'y': 184.032181, 'z': -3179.215332}, 'level_range': {'x': 22.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 757.361145, 'y': 70.194519, 'z': -3421.505127}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 852.049744, 'y': 83.300575, 'z': -3315.570068}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 747.615784, 'y': 66.855286, 'z': -3359.599609}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 782.873352, 'y': 98.768547, 'z': -3166.747803}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 765.081665, 'y': 90.414574, 'z': -3255.69873}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1309.740723, 'y': 64.667305, 'z': -3388.509033}, 'level_range': {'x': 27.0, 'y': 29.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 11}
{'position': {'x': 571.494385, 'y': 27.399303, 'z': -3333.310791}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 11}
{'position': {'x': 929.076416, 'y': 72.073524, 'z': -3404.455078}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'riverside', 'substance': 'suna_sabaku', 'area_no': 11}
{'position': {'x': 1038.118774, 'y': 71.069534, 'z': -3370.378906}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 943.956238, 'y': 75.008156, 'z': -3325.217773}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 971.332458, 'y': 70.523819, 'z': -3373.076904}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 801.397705, 'y': 95.564445, 'z': -3195.761719}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 717.628479, 'y': 99.492607, 'z': -3183.358154}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 558.776733, 'y': 27.0, 'z': -3311.328369}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 11}
{'position': {'x': 1280.477417, 'y': 165.01358, 'z': -3192.777344}, 'level_range': {'x': 23.0, 'y': 27.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1182.044922, 'y': 68.468201, 'z': -3398.902344}, 'level_range': {'x': 27.0, 'y': 29.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 592.919312, 'y': 27.310608, 'z': -3219.86377}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 11}
{'position': {'x': 654.613159, 'y': 58.847565, 'z': -3425.320801}, 'level_range': {'x': 27.0, 'y': 29.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 638.891296, 'y': 31.135342, 'z': -3332.28418}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'beach', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 643.514954, 'y': 56.406345, 'z': -3428.10498}, 'level_range': {'x': 27.0, 'y': 29.0}, 'biome': 'riverside', 'substance': 'tsuchi', 'area_no': 11}
{'position': {'x': 792.933411, 'y': 104.530441, 'z': -3092.233887}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 500.3974, 'y': 27.0, 'z': -3343.030273}, 'level_range': {'x': 27.0, 'y': 29.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 11}
{'position': {'x': 907.923035, 'y': 73.714935, 'z': -3384.295166}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1398.238525, 'y': 101.612518, 'z': -3321.658691}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 11}
{'position': {'x': 794.428223, 'y': 94.081604, 'z': -3213.159912}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 716.769348, 'y': 98.817368, 'z': -3085.955811}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 725.613708, 'y': 66.925163, 'z': -3401.942627}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 989.079346, 'y': 99.675041, 'z': -3255.07373}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 982.363953, 'y': 99.743919, 'z': -3250.986816}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1063.309326, 'y': 163.613953, 'z': -3185.934326}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 837.460266, 'y': 89.260345, 'z': -3278.30127}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 727.462646, 'y': 98.215919, 'z': -3140.282715}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 644.111633, 'y': 27.0, 'z': -3287.266113}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 11}
{'position': {'x': 971.788879, 'y': 62.661812, 'z': -3427.650635}, 'level_range': {'x': 27.0, 'y': 29.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 11}
{'position': {'x': 1125.143066, 'y': 163.584198, 'z': -3239.685547}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1040.599365, 'y': 63.346684, 'z': -3429.256836}, 'level_range': {'x': 27.0, 'y': 29.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 11}
{'position': {'x': 375.154022, 'y': 27.0, 'z': -3203.171631}, 'level_range': {'x': 27.0, 'y': 29.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 11}
{'position': {'x': 690.513672, 'y': 27.439602, 'z': -3262.615479}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 11}
{'position': {'x': 914.12738, 'y': 76.692268, 'z': -3324.399902}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 364.450531, 'y': 27.0, 'z': -3157.605957}, 'level_range': {'x': 27.0, 'y': 29.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 11}
{'position': {'x': 603.491211, 'y': 27.0, 'z': -2981.891846}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 11}
{'position': {'x': 502.146667, 'y': 27.0, 'z': -3229.654297}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 11}
{'position': {'x': 1114.975098, 'y': 64.091377, 'z': -3416.919678}, 'level_range': {'x': 27.0, 'y': 29.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 11}
{'position': {'x': 552.616272, 'y': 27.498016, 'z': -3207.189209}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 11}
{'position': {'x': 482.786285, 'y': 74.676552, 'z': -3166.383057}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1089.136597, 'y': 164.523102, 'z': -3308.818604}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 11}
{'position': {'x': 821.354431, 'y': 91.642616, 'z': -3259.19751}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 901.918884, 'y': 79.63369, 'z': -3305.231689}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1459.65332, 'y': 100.099747, 'z': -3303.194824}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1320.341675, 'y': 170.912506, 'z': -3202.541504}, 'level_range': {'x': 23.0, 'y': 27.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 864.636597, 'y': 87.746414, 'z': -3249.233154}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 743.35083, 'y': 67.118797, 'z': -3301.839844}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 879.890076, 'y': 76.446022, 'z': -3383.1604}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1121.413818, 'y': 163.584198, 'z': -3225.795654}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 770.410034, 'y': 110.309906, 'z': -3041.949951}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 681.767822, 'y': 63.371262, 'z': -3428.565186}, 'level_range': {'x': 27.0, 'y': 29.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 960.503418, 'y': 71.774895, 'z': -3397.417725}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 551.280334, 'y': 27.431982, 'z': -3221.992432}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 11}
{'position': {'x': 936.879822, 'y': 62.269947, 'z': -3426.230713}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 11}
{'position': {'x': 1366.849121, 'y': 177.78389, 'z': -3215.783691}, 'level_range': {'x': 23.0, 'y': 27.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1324.711792, 'y': 171.550369, 'z': -3179.702881}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 861.751953, 'y': 107.549133, 'z': -3120.328613}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 951.964905, 'y': 101.772331, 'z': -3158.527832}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 891.246765, 'y': 99.942497, 'z': -3207.308838}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1146.602783, 'y': 163.584198, 'z': -3252.592285}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 654.120056, 'y': 56.631111, 'z': -3387.356689}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 678.355835, 'y': 27.467497, 'z': -3310.893799}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 11}
{'position': {'x': 649.338623, 'y': 70.650146, 'z': -3053.057373}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 631.819397, 'y': 27.0, 'z': -3272.793945}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 11}
{'position': {'x': 643.06543, 'y': 70.425064, 'z': -3031.869629}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 877.212036, 'y': 79.026268, 'z': -3367.218506}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1014.97998, 'y': 70.370132, 'z': -3412.431152}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 11}
{'position': {'x': 1353.532227, 'y': 175.82457, 'z': -3185.255371}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 654.7547, 'y': 83.951508, 'z': -3125.303467}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1473.790405, 'y': 97.004341, 'z': -3326.248291}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 11}
{'position': {'x': 748.736145, 'y': 66.834953, 'z': -3316.016846}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 880.358765, 'y': 86.245705, 'z': -3260.891846}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1198.580811, 'y': 69.977936, 'z': -3367.859863}, 'level_range': {'x': 27.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 966.826965, 'y': 96.988907, 'z': -3192.401855}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1065.195923, 'y': 63.59734, 'z': -3421.531982}, 'level_range': {'x': 27.0, 'y': 29.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 11}
{'position': {'x': 1341.965088, 'y': 174.492676, 'z': -3174.447266}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 551.831726, 'y': 81.94416, 'z': -3170.672852}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'town', 'substance': 'tsuchi', 'area_no': 11}
{'position': {'x': 1142.138306, 'y': 163.584198, 'z': -3220.75708}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1090.171753, 'y': 166.674347, 'z': -3167.673096}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 964.487061, 'y': 100.039314, 'z': -3276.666504}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1386.281616, 'y': 169.50383, 'z': -3159.915283}, 'level_range': {'x': 22.0, 'y': 26.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1214.021362, 'y': 164.406677, 'z': -3181.365479}, 'level_range': {'x': 23.0, 'y': 27.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1370.783813, 'y': 103.037117, 'z': -3337.773682}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 961.839661, 'y': 71.757439, 'z': -3347.53125}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
