{'position': {'x': 1363.722778, 'y': 125.038193, 'z': -1430.194214}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 1715.605835, 'y': 97.147903, 'z': -1248.30188}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 5}
{'position': {'x': 1674.809692, 'y': 109.839676, 'z': -1210.774902}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1562.521973, 'y': 27.0, 'z': -880.213928}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 5}
{'position': {'x': 2248.101318, 'y': 103.043854, 'z': -889.30719}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1628.740601, 'y': 109.717392, 'z': -1251.23877}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 2172.548828, 'y': 130.501083, 'z': -1447.761963}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'lake', 'substance': 'tsuchi', 'area_no': 5}
{'position': {'x': 1179.270996, 'y': 125.948891, 'z': -1540.300781}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'lake', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 1562.608765, 'y': 54.710018, 'z': -956.591187}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'lake', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1330.192749, 'y': 123.619156, 'z': -1318.689941}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 2373.373291, 'y': 101.081413, 'z': -930.761841}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 2133.96875, 'y': 150.53598, 'z': -1206.426147}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1845.154785, 'y': 91.171715, 'z': -1097.558594}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1263.540039, 'y': 105.092636, 'z': -1427.514038}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 2112.013916, 'y': 136.969543, 'z': -1424.727051}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'mountain', 'substance': 'tsuchi', 'area_no': 5}
{'position': {'x': 1631.161377, 'y': 49.097084, 'z': -1007.180725}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 5}
{'position': {'x': 1536.187988, 'y': 58.412487, 'z': -964.056885}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 2101.120605, 'y': 133.972458, 'z': -1443.311035}, 'level_range': {'x': 17.0, 'y': 21.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1730.012817, 'y': 131.794388, 'z': -1147.465454}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 5}
{'position': {'x': 1423.44873, 'y': 135.262161, 'z': -1000.669739}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1492.105957, 'y': 56.784302, 'z': -999.249084}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 5}
{'position': {'x': 1779.402588, 'y': 99.289162, 'z': -1299.50354}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1657.654663, 'y': 27.0, 'z': -857.900818}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 5}
{'position': {'x': 1180.86377, 'y': 103.188522, 'z': -1408.276978}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 2120.894043, 'y': 164.053909, 'z': -1273.923462}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 2036.991577, 'y': 166.910828, 'z': -1143.375854}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'ruins', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1944.007324, 'y': 107.641266, 'z': -1295.247681}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1894.697998, 'y': 27.0, 'z': -808.894714}, 'level_range': {'x': 16.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 5}
{'position': {'x': 1885.269287, 'y': 123.509003, 'z': -1162.505005}, 'level_range': {'x': 17.0, 'y': 21.0}, 'biome': 'lake', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1559.901245, 'y': 114.301521, 'z': -1241.043335}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 2178.13208, 'y': 145.301315, 'z': -1092.403931}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1442.330078, 'y': 135.313583, 'z': -1002.567017}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1802.134888, 'y': 94.727524, 'z': -1121.693848}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1766.528076, 'y': 96.701889, 'z': -1092.949097}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1845.576294, 'y': 56.503006, 'z': -961.01355}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 2388.755859, 'y': 115.908936, 'z': -975.107483}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1363.523926, 'y': 125.129227, 'z': -1419.400146}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 1212.752686, 'y': 110.226608, 'z': -1452.532837}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 2147.695313, 'y': 151.837784, 'z': -1256.365845}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1682.59375, 'y': 109.749092, 'z': -1261.509033}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1496.408691, 'y': 167.706665, 'z': -1117.532104}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 5}
{'position': {'x': 1278.685669, 'y': 125.261757, 'z': -1353.707886}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1727.005005, 'y': 99.591705, 'z': -1283.963013}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1434.227173, 'y': 173.276642, 'z': -1158.915894}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1750.318115, 'y': 97.147896, 'z': -1242.795654}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 5}
{'position': {'x': 1610.375244, 'y': 109.778427, 'z': -1274.8125}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 2253.372314, 'y': 123.746933, 'z': -978.52594}, 'level_range': {'x': 17.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1696.440796, 'y': 50.092388, 'z': -959.977295}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'lake', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1624.549316, 'y': 27.0, 'z': -897.529602}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 5}
{'position': {'x': 1896.752197, 'y': 100.745682, 'z': -1325.994751}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'riverside', 'substance': 'yuki', 'area_no': 5}
{'position': {'x': 2033.795044, 'y': 27.0, 'z': -799.638062}, 'level_range': {'x': 16.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'iwa', 'area_no': 5}
{'position': {'x': 2060.181396, 'y': 93.330444, 'z': -874.142395}, 'level_range': {'x': 16.0, 'y': 18.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 2117.667236, 'y': 27.0, 'z': -804.758362}, 'level_range': {'x': 16.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 5}
{'position': {'x': 2094.343994, 'y': 151.753418, 'z': -1259.256592}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1606.538086, 'y': 49.937439, 'z': -913.63501}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1821.54187, 'y': 56.433704, 'z': -935.873962}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1531.056274, 'y': 102.342735, 'z': -1320.935303}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1625.012939, 'y': 52.154499, 'z': -971.861389}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1667.932251, 'y': 128.7453, 'z': -1182.474243}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1376.864014, 'y': 137.895187, 'z': -1011.344421}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1766.100342, 'y': 99.64019, 'z': -1279.481689}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1882.292725, 'y': 120.221382, 'z': -1110.462524}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'lake', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 2127.369141, 'y': 140.244049, 'z': -1422.007446}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1156.42395, 'y': 128.469528, 'z': -1605.625366}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'riverside', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 1441.53833, 'y': 143.361557, 'z': -1252.852661}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 2008.055542, 'y': 165.846146, 'z': -1117.560913}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 2298.584473, 'y': 117.217781, 'z': -955.760437}, 'level_range': {'x': 17.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1659.403442, 'y': 125.225563, 'z': -1130.857666}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1842.884766, 'y': 99.00415, 'z': -1232.389038}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1916.790039, 'y': 118.457512, 'z': -1100.161987}, 'level_range': {'x': 17.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 2094.770752, 'y': 144.758072, 'z': -1477.512085}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1945.78418, 'y': 117.510513, 'z': -1162.816528}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1844.780273, 'y': 94.128456, 'z': -1122.620483}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1755.837524, 'y': 27.0, 'z': -892.587585}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 5}
{'position': {'x': 2202.093506, 'y': 138.634583, 'z': -1089.765869}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'iwa', 'area_no': 5}
{'position': {'x': 1240.062744, 'y': 131.309952, 'z': -1357.01355}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1606.685791, 'y': 100.864243, 'z': -1314.026123}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 5}
{'position': {'x': 1278.150269, 'y': 237.998627, 'z': -950.551147}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 2271.683838, 'y': 104.956505, 'z': -894.041138}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'lake', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1547.570313, 'y': 54.151672, 'z': -940.030579}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 5}
{'position': {'x': 2098.819092, 'y': 136.483047, 'z': -1389.279297}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 2041.755615, 'y': 130.885208, 'z': -1217.614258}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 2058.751221, 'y': 164.578735, 'z': -1024.302734}, 'level_range': {'x': 17.0, 'y': 21.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1801.477051, 'y': 53.531342, 'z': -923.503479}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1246.258789, 'y': 125.777344, 'z': -1513.020996}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 1884.778076, 'y': 116.616486, 'z': -1232.958496}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 2135.819336, 'y': 149.085907, 'z': -993.611511}, 'level_range': {'x': 17.0, 'y': 21.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1194.001953, 'y': 103.2192, 'z': -1412.95813}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 1933.006958, 'y': 118.099434, 'z': -1156.684326}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1572.795654, 'y': 102.393051, 'z': -1311.500854}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 2190.017578, 'y': 145.480423, 'z': -1307.074829}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1569.223633, 'y': 51.808273, 'z': -1014.355774}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1871.908447, 'y': 121.19548, 'z': -1196.50415}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1339.473145, 'y': 246.695343, 'z': -990.999329}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'mountain', 'substance': 'iwa', 'area_no': 5}
{'position': {'x': 1621.428711, 'y': 51.373188, 'z': -959.36731}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 2307.34082, 'y': 107.206924, 'z': -916.216064}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1201.971924, 'y': 125.655693, 'z': -1518.180908}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 1961.963623, 'y': 59.233868, 'z': -897.072876}, 'level_range': {'x': 16.0, 'y': 18.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1874.317871, 'y': 90.967812, 'z': -1087.42041}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1377.311157, 'y': 153.646744, 'z': -1287.414917}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1791.725098, 'y': 52.737213, 'z': -928.013794}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1904.410034, 'y': 61.874714, 'z': -874.999207}, 'level_range': {'x': 16.0, 'y': 18.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 5}
{'position': {'x': 2044.203491, 'y': 167.021088, 'z': -1164.33252}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'ruins', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1306.565063, 'y': 121.219154, 'z': -1440.107178}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 1377.507324, 'y': 100.005096, 'z': -1423.42688}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1584.817383, 'y': 50.021366, 'z': -975.182678}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'lake', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1541.830933, 'y': 101.571869, 'z': -1019.157532}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 5}
{'position': {'x': 1837.615479, 'y': 99.279739, 'z': -1242.467285}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1765.231201, 'y': 118.79747, 'z': -1138.501709}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1840.089478, 'y': 59.146866, 'z': -915.845581}, 'level_range': {'x': 16.0, 'y': 18.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1200.414917, 'y': 126.942833, 'z': -1561.668457}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 1463.147095, 'y': 27.0, 'z': -879.005493}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 5}
{'position': {'x': 1523.358032, 'y': 132.783142, 'z': -1153.672119}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1723.896729, 'y': 114.425362, 'z': -1219.721191}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1335.140137, 'y': 246.872528, 'z': -979.240479}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1832.664063, 'y': 96.849045, 'z': -1149.335815}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1182.720581, 'y': 114.923172, 'z': -1468.685059}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 2012.576782, 'y': 126.385963, 'z': -1209.170776}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1770.61792, 'y': 99.499397, 'z': -1285.07373}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 2057.47168, 'y': 142.76329, 'z': -1303.950806}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1163.863281, 'y': 126.023308, 'z': -1561.10498}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'lake', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 1219.599854, 'y': 134.74881, 'z': -1334.731445}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 5}
{'position': {'x': 1980.244019, 'y': 121.874031, 'z': -1160.68457}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1172.772827, 'y': 123.594376, 'z': -1517.882324}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 1220.561035, 'y': 111.369156, 'z': -1456.575195}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 1664.446655, 'y': 50.893284, 'z': -950.817871}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1549.550659, 'y': 134.403534, 'z': -1210.226318}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 2156.033203, 'y': 142.07666, 'z': -1134.512939}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1346.154785, 'y': 246.810715, 'z': -983.178589}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1668.44873, 'y': 49.396088, 'z': -1016.783997}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'lake', 'substance': 'doro', 'area_no': 5}
{'position': {'x': 1636.29126, 'y': 124.422821, 'z': -1154.645386}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
