{'position': {'x': 4905.192871, 'y': 27.0, 'z': -2093.219727}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4913.353027, 'y': 27.0, 'z': -2048.131348}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4508.475586, 'y': 27.0, 'z': -1489.785522}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4711.95752, 'y': 27.0, 'z': -1703.94043}, 'level_range': {'x': 17.0, 'y': 28.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4456.113281, 'y': 27.0, 'z': -1897.391968}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4501.699707, 'y': 27.0, 'z': -2237.000732}, 'level_range': {'x': 17.0, 'y': 28.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4919.507324, 'y': 27.0, 'z': -2289.44165}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4501.85791, 'y': 27.0, 'z': -1951.338013}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4412.614258, 'y': 27.0, 'z': -2745.114014}, 'level_range': {'x': 19.0, 'y': 30.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4723.679688, 'y': 27.0, 'z': -1732.44397}, 'level_range': {'x': 18.0, 'y': 29.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4349.531738, 'y': 27.0, 'z': -2577.62207}, 'level_range': {'x': 17.0, 'y': 28.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4779.71582, 'y': 27.0, 'z': -2858.210938}, 'level_range': {'x': 25.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4778.92627, 'y': 27.0, 'z': -2741.608643}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4381.650391, 'y': 27.0, 'z': -2347.306152}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4605.193359, 'y': 27.0, 'z': -2993.346436}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4438.427734, 'y': 27.0, 'z': -2797.478516}, 'level_range': {'x': 20.0, 'y': 31.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4616.17627, 'y': 27.0, 'z': -2001.711426}, 'level_range': {'x': 18.0, 'y': 29.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4905.939453, 'y': 27.0, 'z': -2391.863525}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4606.064453, 'y': 27.0, 'z': -1566.660645}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4403.302246, 'y': 27.0, 'z': -2350.734131}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4562.20752, 'y': 27.0, 'z': -1553.531616}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4663.509766, 'y': 27.0, 'z': -2659.91333}, 'level_range': {'x': 21.0, 'y': 32.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4751.258789, 'y': 27.0, 'z': -1755.658936}, 'level_range': {'x': 18.0, 'y': 29.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4761.783203, 'y': 27.0, 'z': -1768.984863}, 'level_range': {'x': 19.0, 'y': 30.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4706.896484, 'y': 27.0, 'z': -3181.408447}, 'level_range': {'x': 26.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4540.05957, 'y': 27.0, 'z': -1484.164429}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4832.57959, 'y': 27.0, 'z': -2680.923096}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4342.966797, 'y': 27.0, 'z': -1482.930054}, 'level_range': {'x': 14.0, 'y': 24.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4352.20752, 'y': 27.0, 'z': -2333.150391}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4535.40332, 'y': 27.0, 'z': -1465.423462}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4592.006836, 'y': 27.0, 'z': -2971.266602}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4615.432617, 'y': 27.0, 'z': -2376.14502}, 'level_range': {'x': 19.0, 'y': 30.0}, 'biome': 'ocean', 'substance': 'iwa', 'area_no': 26}
{'position': {'x': 4699.483398, 'y': 35.219433, 'z': -2273.803711}, 'level_range': {'x': 20.0, 'y': 31.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 26}
{'position': {'x': 4780.457031, 'y': 27.0, 'z': -2034.278442}, 'level_range': {'x': 21.0, 'y': 32.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4500.52002, 'y': 27.0, 'z': -1452.20874}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4917.347168, 'y': 27.0, 'z': -2282.20874}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4555.236328, 'y': 27.0, 'z': -1547.028687}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4741.791016, 'y': 27.0, 'z': -1741.625}, 'level_range': {'x': 18.0, 'y': 29.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4373.580078, 'y': 27.0, 'z': -2359.66626}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4830.495605, 'y': 27.0, 'z': -2690.189453}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4692.943848, 'y': 27.0, 'z': -3131.84668}, 'level_range': {'x': 26.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4703.118652, 'y': 27.0, 'z': -1694.458496}, 'level_range': {'x': 17.0, 'y': 28.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4890.935547, 'y': 27.0, 'z': -2105.348877}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4872.350586, 'y': 27.0, 'z': -2547.279541}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4392.586426, 'y': 27.0, 'z': -2538.233398}, 'level_range': {'x': 17.0, 'y': 28.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4808.776855, 'y': 27.0, 'z': -1823.189941}, 'level_range': {'x': 20.0, 'y': 31.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4699.434082, 'y': 35.677498, 'z': -2259.715576}, 'level_range': {'x': 20.0, 'y': 31.0}, 'biome': 'ocean', 'substance': 'doro', 'area_no': 26}
{'position': {'x': 4893.491211, 'y': 27.0, 'z': -2002.778198}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4794.025391, 'y': 27.0, 'z': -2779.907227}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4787.402832, 'y': 27.0, 'z': -2717.250732}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4719.512695, 'y': 27.0, 'z': -1691.74231}, 'level_range': {'x': 17.0, 'y': 28.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4610.497559, 'y': 27.0, 'z': -1629.012695}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4611.021484, 'y': 27.0, 'z': -1568.407593}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4600.410156, 'y': 27.0, 'z': -1640.343506}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4852.312988, 'y': 27.0, 'z': -2567.035156}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4370.737305, 'y': 27.0, 'z': -2339.556641}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4904.057617, 'y': 27.0, 'z': -2352.868896}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4584.498535, 'y': 27.0, 'z': -1518.933228}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4914.285645, 'y': 27.0, 'z': -2203.122314}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4623.522949, 'y': 27.0, 'z': -1653.256714}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4717.646484, 'y': 27.0, 'z': -1717.944946}, 'level_range': {'x': 18.0, 'y': 29.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4719.227539, 'y': 27.0, 'z': -2813.925293}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4444.677246, 'y': 27.0, 'z': -2780.977783}, 'level_range': {'x': 20.0, 'y': 31.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4768.183594, 'y': 27.0, 'z': -2912.037842}, 'level_range': {'x': 26.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4513.371094, 'y': 27.0, 'z': -2613.320313}, 'level_range': {'x': 19.0, 'y': 30.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4786.822754, 'y': 27.0, 'z': -1801.838867}, 'level_range': {'x': 19.0, 'y': 30.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4751.145508, 'y': 27.0, 'z': -2846.747314}, 'level_range': {'x': 25.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4669.94043, 'y': 27.0, 'z': -1615.582275}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4565.57959, 'y': 27.0, 'z': -1517.623413}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4828.980957, 'y': 27.0, 'z': -2311.43042}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4690.754395, 'y': 27.0, 'z': -2338.698486}, 'level_range': {'x': 20.0, 'y': 31.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4847.472168, 'y': 27.0, 'z': -1882.185669}, 'level_range': {'x': 21.0, 'y': 32.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4573.627441, 'y': 27.0, 'z': -1547.528198}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4588.242676, 'y': 27.0, 'z': -1536.016479}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4640.806152, 'y': 27.0, 'z': -3174.754395}, 'level_range': {'x': 25.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4547.82373, 'y': 27.0, 'z': -1461.459106}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4908.942871, 'y': 27.0, 'z': -2555.88208}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4676.142578, 'y': 27.0, 'z': -3192.792725}, 'level_range': {'x': 26.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'iwa', 'area_no': 26}
{'position': {'x': 4782.761719, 'y': 27.0, 'z': -2752.575928}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4449.766113, 'y': 27.0, 'z': -2741.60083}, 'level_range': {'x': 19.0, 'y': 30.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4881.728027, 'y': 27.0, 'z': -1927.484619}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4588.296387, 'y': 27.0, 'z': -1553.914429}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4429.430664, 'y': 27.0, 'z': -1526.779297}, 'level_range': {'x': 14.0, 'y': 25.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4635.479004, 'y': 27.0, 'z': -1621.303345}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4743.289063, 'y': 27.0, 'z': -2874.584717}, 'level_range': {'x': 25.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4585.692871, 'y': 27.0, 'z': -1550.71936}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4749.922852, 'y': 27.0, 'z': -2258.156006}, 'level_range': {'x': 21.0, 'y': 32.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4636.333008, 'y': 27.0, 'z': -3127.869141}, 'level_range': {'x': 25.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4625.936523, 'y': 27.0, 'z': -1583.891357}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4606.441895, 'y': 27.0, 'z': -1599.845337}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4798.947266, 'y': 27.0, 'z': -2607.304932}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4491.41748, 'y': 27.0, 'z': -2920.443115}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4754.23291, 'y': 27.0, 'z': -3003.977783}, 'level_range': {'x': 26.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4740.087402, 'y': 27.0, 'z': -2288.306152}, 'level_range': {'x': 21.0, 'y': 32.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4689.90625, 'y': 27.0, 'z': -3149.407959}, 'level_range': {'x': 26.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4484.702637, 'y': 27.0, 'z': -2545.77832}, 'level_range': {'x': 18.0, 'y': 29.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4627.692871, 'y': 27.0, 'z': -1572.367676}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4565.40332, 'y': 27.0, 'z': -2090.509766}, 'level_range': {'x': 18.0, 'y': 29.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4601.158203, 'y': 27.0, 'z': -1565.722046}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4756.650391, 'y': 27.0, 'z': -1777.275269}, 'level_range': {'x': 19.0, 'y': 30.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4764.899414, 'y': 27.0, 'z': -2798.282227}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4602.801758, 'y': 27.0, 'z': -1559.101196}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4494.271973, 'y': 27.0, 'z': -2404.398926}, 'level_range': {'x': 18.0, 'y': 29.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4674.317383, 'y': 27.0, 'z': -1686.634277}, 'level_range': {'x': 17.0, 'y': 28.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4728.819336, 'y': 27.0, 'z': -2297.141602}, 'level_range': {'x': 21.0, 'y': 32.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4469.410645, 'y': 27.0, 'z': -1904.38916}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4888.030273, 'y': 27.0, 'z': -2535.963135}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4458.804199, 'y': 27.0, 'z': -1725.094727}, 'level_range': {'x': 14.0, 'y': 25.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4613.233398, 'y': 27.0, 'z': -3006.18042}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4858.422852, 'y': 27.0, 'z': -1856.805664}, 'level_range': {'x': 21.0, 'y': 32.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4643.071777, 'y': 27.0, 'z': -1623.863647}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4891.501465, 'y': 27.0, 'z': -1879.880859}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4582.286133, 'y': 27.0, 'z': -2267.834473}, 'level_range': {'x': 18.0, 'y': 29.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4916.956543, 'y': 27.0, 'z': -2442.991699}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4641.509277, 'y': 27.0, 'z': -1655.324585}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4913.658203, 'y': 27.0, 'z': -1959.494629}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4783.276367, 'y': 27.0, 'z': -2783.192871}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4485.452637, 'y': 27.0, 'z': -2749.524414}, 'level_range': {'x': 20.0, 'y': 31.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4894.033203, 'y': 27.0, 'z': -2122.287842}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4546.773438, 'y': 27.0, 'z': -1521.224976}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4769.535156, 'y': 27.0, 'z': -2823.27002}, 'level_range': {'x': 25.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4754.523438, 'y': 27.0, 'z': -2832.07251}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4899.546875, 'y': 27.0, 'z': -2329.50708}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4539.982422, 'y': 27.0, 'z': -2691.320801}, 'level_range': {'x': 20.0, 'y': 31.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4743.898926, 'y': 27.0, 'z': -2905.086426}, 'level_range': {'x': 25.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4586.078125, 'y': 27.0, 'z': -2939.067871}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4812.015625, 'y': 27.0, 'z': -1861.577515}, 'level_range': {'x': 20.0, 'y': 31.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4685.842773, 'y': 27.0, 'z': -1643.805786}, 'level_range': {'x': 17.0, 'y': 28.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4511.609375, 'y': 27.0, 'z': -1964.540161}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4675.717773, 'y': 27.0, 'z': -1621.795044}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4771.036133, 'y': 27.0, 'z': -1825.049316}, 'level_range': {'x': 19.0, 'y': 30.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4644.631836, 'y': 27.0, 'z': -2628.299316}, 'level_range': {'x': 21.0, 'y': 32.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4823.972168, 'y': 27.0, 'z': -1823.491333}, 'level_range': {'x': 20.0, 'y': 31.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4689.654297, 'y': 27.0, 'z': -3069.466064}, 'level_range': {'x': 26.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4516.501465, 'y': 27.0, 'z': -1448.872314}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4609.732422, 'y': 27.0, 'z': -1566.213867}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4581.536133, 'y': 27.0, 'z': -1541.76062}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4558.727539, 'y': 27.0, 'z': -2509.694824}, 'level_range': {'x': 19.0, 'y': 30.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4497.70752, 'y': 27.0, 'z': -2661.893311}, 'level_range': {'x': 19.0, 'y': 30.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4676.117188, 'y': 27.0, 'z': -1674.216675}, 'level_range': {'x': 17.0, 'y': 28.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4528.77002, 'y': 27.0, 'z': -2944.797607}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4556.921875, 'y': 27.0, 'z': -2075.360352}, 'level_range': {'x': 18.0, 'y': 29.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4847.296387, 'y': 27.0, 'z': -2654.755859}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4696.668457, 'y': 27.0, 'z': -3154.834961}, 'level_range': {'x': 26.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4504.594727, 'y': 27.0, 'z': -2929.054932}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4638.546387, 'y': 27.0, 'z': -3085.943359}, 'level_range': {'x': 25.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4913.201172, 'y': 27.0, 'z': -1950.706543}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
